entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.179116319181652,0.9999971146079947,4.0826179275958525,0.03207435393659325,0.8586150409948218,0.006745554741726153,27.0,0,-1.017625218208695,-0.07937699269215527,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4263761318876529,0.9276606087330418,4.138819963557467,0.03686077609582494,0.8704348865613138,0.00775218679286382,27.0,1,-0.03474817818273565,0.3140110885514943,-0.2722078165754,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.23304589256445057,0.9987271686073539,4.122936048932998,0.0295363052265082,0.8670943417813917,0.006211777925990724,27.0,1,-0.30280555273527,-0.3653271525877493,0.22928708201164383,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.7583373241205442,3.924617385727566,0.031563435810066987,0.8559758962282185,0.00688412081998544,24.0,1,-1.106977676392873,-0.7051615622671373,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.8341980958607491,0.6172971637757392,3.4883365892423206,0.021664257435340843,0.8720841473105801,0.005416064358835211,16.0,1,-0.03474817818273565,1.2637623132683053,0.9815294298922096,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.7337669895308355,4.385010300636675,0.02634475920353118,0.8851103238366121,0.005317665581458119,31.0,1,2.5564731091584294,-0.345823037635333,0.22928708201164383,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.18426059333965522,5.136799624317049,0.021065345804619846,0.8806611494203922,0.0036114766013869955,57.0,1,0.5013665709223329,-0.4344180004700373,-1.2751976137494878,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.011407757737461145,0.819107179827683,4.3527736431526245,0.015248821986972434,0.8786033839689962,0.0030779607895234156,31.0,1,-1.3750350509454072,-0.9405332545742621,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.6390727927547213,3.779692120725086,0.027562875531154968,0.8745384091873912,0.006377448889943482,20.0,1,-0.8389203018403386,0.04855677826691395,-1.0244501644559658,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.47215752724666754,0.8568098051241517,3.885630376864133,0.028023967175779055,0.899050213598105,0.0064841354507794964,20.0,1,-0.7495678436561605,1.7133486918324763,0.48003453130516577,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.1893518474613519,3.8089471090467213,0.05257670191650986,0.8813073761112609,0.01216510334327535,20.0,1,-0.6602153854719823,-0.9739216547470424,-1.2751976137494878,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
