entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.4815485438118001,0.6531091121418667,4.234105811527119,0.051391190334620196,0.8904744454207604,0.01080807701785527,27.0,0,-1.017625218208695,-0.07937699269215527,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3584153246392746,0.7966992933903274,4.01805998523859,0.026710460725127526,0.8450378654406394,0.00561747480102827,27.0,1,-0.03474817818273565,0.3140110885514943,-0.2722078165754,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.1300588461790969,0.9949041692998883,3.71080106670831,0.026008857667480095,0.8093416393535712,0.005672643486918217,24.0,1,-0.30280555273527,-0.3653271525877493,0.22928708201164383,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.5656086658870978,3.521315536124176,0.03546543640253164,0.8147556967201112,0.008205929303748857,20.0,1,-1.106977676392873,-0.7051615622671373,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2188777265390111,0.8712907840103598,3.3194806985422725,0.03744294757752561,0.8298701746355681,0.009360736894381402,16.0,1,-0.03474817818273565,1.2637623132683053,0.9815294298922096,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.4229754912346308,3.877635861436943,0.027981171210553078,0.8457290241364112,0.006102813535803614,24.0,1,2.5564731091584294,-0.345823037635333,0.22928708201164383,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.3314018216238569,3.3174688300524613,0.03739771104678817,0.7675900101107354,0.008653015558270824,20.0,1,0.5013665709223329,-0.4344180004700373,-1.2751976137494878,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.020814071335501047,0.9401647521318283,2.923654302521649,0.026487690614363294,0.8155327432109883,0.007388554443466303,12.0,1,-1.3750350509454072,-0.9405332545742621,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0601724420320086,0.9732424074349137,3.7886668122182954,0.034006096994527564,0.8263244926479523,0.007416875708182744,24.0,1,-0.8389203018403386,0.04855677826691395,-1.0244501644559658,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.16866093149667033,0.9888799605926126,3.4344882405436,0.04068652369308753,0.8586220601359,0.010171630923271882,16.0,1,-0.7495678436561605,1.7133486918324763,0.48003453130516577,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.31135737042928324,3.5301044815653375,0.0105713654130393,0.76993093858676,0.0023056601687312765,24.0,1,-0.6602153854719823,-0.9739216547470424,-1.2751976137494878,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.4229754912346308,0.7916985001248851,3.033870299223526,0.034627090198832366,0.846276717988885,0.009658982539389672,12.0,1,-0.12410063636691375,0.17682112744551565,1.7337717777727755,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.7219280948873623,3.901607254278808,0.042289599633790496,0.8205467011582466,0.008893922225194336,27.0,0,-0.6602153854719823,-0.6790458829240714,0.22928708201164383,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.6599872509666215,0.5118645037875602,3.7439168027846685,0.05085089279165248,0.816564323524085,0.011090797969155538,24.0,1,0.054604280001442455,1.2783077549277344,3.238256473533907,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.8621745299412249,0.2948328193632007,3.5516482240805125,0.03906907168006659,0.8217740198597809,0.009039731995144372,20.0,1,0.5907190291065111,0.9447543314194634,3.238256473533907,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.0,0.6343095546405662,3.5433762504775936,0.04266296953684084,0.8198600653882326,0.009871281659523484,20.0,1,0.5907190291065111,0.23896983271762162,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.06722154475830688,0.9990649315776107,4.206836682354844,0.01721427378733235,0.8491461417333965,0.0034746854401472255,31.0,1,-1.106977676392873,-0.02053406961537408,-0.5229552658689219,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.25588191564677054,3.536075570978357,0.030012245495325968,0.7712332588155688,0.006545799554654041,24.0,0,2.6458255673426074,-0.7709466279541005,-0.2722078165754,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3431229071320202,0.7674044165839726,2.44476011975494,0.020629850589504884,0.7712359499491553,0.006507993274326139,9.0,0,-1.017625218208695,-0.43177337471377747,-0.2722078165754,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.10008207543778842,0.9877746553159469,4.411498945561696,0.022559603661645014,0.8904570326195251,0.004553635392757239,31.0,0,-0.7495678436561605,0.07037494075605753,-0.5229552658689219,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.5293608652873644,0.5997391093497058,3.706753977145694,0.030385629473125616,0.8576621118548013,0.007030572653226327,20.0,1,-0.03474817818273565,1.7943403556179334,2.235266676359819,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.832722637493494,0.3154190889380808,4.130470164521036,0.029987805479680194,0.8686788410118382,0.006306732907147824,27.0,1,-0.8389203018403386,-0.005327471516880064,-0.0214603672818781,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,0.7179100158694782,4.024880770431735,0.02710003043942599,0.8124185071135039,0.005470116390545246,31.0,1,-0.21345309455109185,0.8726882795613832,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.3584153246392746,3.304674756666619,0.026859414312302488,0.7646297402716844,0.006214683290098217,20.0,1,0.5907190291065111,-0.6370624490434467,-1.442362579945169,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.49991595816452794,3.3968933400890906,0.037321640750117464,0.7859671113240998,0.008635414548952641,20.0,1,-0.21345309455109185,-0.11772406615792279,-1.0244501644559658,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6484721588056482,0.4784338654596383,2.9205941572383676,0.042372646281611026,0.8146791372715493,0.011819550768825982,12.0,1,-0.48151046910362616,-0.5312774187930536,0.22928708201164383,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5350826097473704,0.597185045253784,3.788727141863943,0.038337942135305635,0.8766289162343606,0.008870564547489263,20.0,1,-1.017625218208695,-0.36598830902681423,1.2322768791857315,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.7509319796338464,3.014949158745835,0.029683124287125752,0.8409987993289592,0.008279898124779443,12.0,1,-0.21345309455109185,0.9450849096389959,1.7337717777727755,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.7564987103663676,0.462623491762443,3.5486835777142476,0.025496707821189537,0.8871708944285619,0.006374176955297384,16.0,1,0.5907190291065111,2.329546493041016,1.2322768791857315,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
