entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,x1,x2
0.2647650339356807,0.011407757737461138,4.478424449206767,0.025537151808203627,0.9039658843993298,0.005154650766394307,31.0,0.0,-0.4382387749311767,-0.6201955369580812
0.0,0.04541469233379414,4.1109964115081965,0.029722057428740845,0.8298008706052199,0.005999370143332044,31.0,1.0,-0.2070104860696485,3.151189767852994
0.31135737042928324,0.7933733558484901,3.511465447043766,0.03168956094183168,0.7658656851591387,0.006911629252550548,24.0,0.0,1.1734328258234543,-0.6358212923153498
0.11236071009937681,0.4784338654596382,3.7558617626692907,0.03889646062955533,0.7898949787897986,0.00818031143993573,27.0,1.0,1.1754995577229084,-0.3624451496642884
0.020814071335501033,0.0,6.152177734441877,0.03486656961816255,0.8846712775785331,0.005013745379330953,124.0,1.0,-0.7670551958821816,-1.9018528623856907
0.052915080344847695,0.179116319181652,4.220970480942993,0.02845293179711939,0.8043118869554045,0.005421746341623751,38.0,1.0,0.8786910377492445,0.0058012987617752
0.11236071009937681,0.3621807172571562,3.4104083970826182,0.051710872108162255,0.7172427098497884,0.010875309265389327,27.0,0.0,1.2188688949987685,-0.3282545740819913
0.0,0.10627369308465989,3.023338639842418,0.05085179768483189,0.7558346599606045,0.012712949421207972,16.0,1.0,0.1646151916866647,0.854493595869263
0.06722154475830688,0.27783957395830955,3.456516196688937,0.0375888310468957,0.7269396373975675,0.007905303969819035,27.0,1.0,0.8265703994941083,-0.0181742484395129
0.290629793328508,0.02946405184492225,3.0234810358283775,0.03048283029435157,0.8433787062542969,0.008502970474089917,12.0,1.0,-0.1969166199390768,-0.9598828047471676
0.884927220099492,0.39509256051498204,2.7066306648037872,0.019545456870337152,0.8538469091768018,0.006165905143321683,9.0,1.0,-0.7616024279066059,0.2508867333146612
0.4594130327047206,0.8775927477962673,4.506799846545453,0.04131933858927602,0.8357816302703887,0.0076626309895502075,42.0,0.0,0.0922679361262773,0.1441903967373282
0.0,0.020814071335501047,5.262415703567369,0.07011422793935168,0.7775225157953739,0.010359385113475386,109.0,0.0,1.6048373290877105,0.9166627770367004
0.1739171169222175,0.584238811642856,3.39817091510411,0.03623117758470441,0.7862627143482527,0.008383105130222824,20.0,1.0,1.1783640104779602,-0.4968932581706353
0.6172971637757392,0.9743523445292506,3.7935640484122857,0.026148715932163762,0.7978241434074345,0.005499334299763384,27.0,1.0,1.2614651971540332,-0.9373639109018822
0.14701903522171578,0.48773158354050183,3.3372607576654003,0.03866705614669667,0.727870894721711,0.00843345090404007,24.0,1.0,0.9944453621178108,-0.2806110249152058
0.27783957395830955,0.8341980958607491,3.992710327816546,0.03405314277617066,0.8397065810705022,0.007161713660034325,27.0,1.0,-1.098333831982225,1.6495041472849026
0.5435644431995964,0.09377790984777166,3.705377562779725,0.03700987695765298,0.8573436395582362,0.008563279199724305,20.0,1.0,-1.3895375907745438,0.388977184310212
0.38067661270656566,0.8648143527316725,4.168624498825062,0.03804416698449976,0.8767030759252121,0.00800106563345392,27.0,1.0,-0.4793485249125375,0.8196000621506255
0.020814071335501047,0.11236071009937681,3.499516636259655,0.03527307726383822,0.7359830563115065,0.007418277981926817,27.0,1.0,-0.0801447913362252,1.4241504199185078
0.0740883836872965,0.3314018216238569,3.2284920746938903,0.03844454684627266,0.7470027274431159,0.008895230555027231,20.0,1.0,-0.1040114164837685,0.8710412613928002
0.020814071335501047,0.052915080344847695,2.9292773649945523,0.041344070010294824,0.6388879657213804,0.0090173191173956,24.0,1.0,0.9262549116729472,0.2867267585750133
0.1300588461790969,0.5177526267252632,3.811415176755765,0.044194155897755716,0.8312860085892257,0.0096389350819782,24.0,1.0,-0.6298573005139461,1.3329883165338527
0.43979890827156226,0.9179621399872384,3.9976759962320187,0.01920264482462703,0.8407509103870663,0.004038506655707383,27.0,1.0,-0.7543039338573255,1.0035721645853977
0.0,0.0,5.983427167256425,0.03510858481415532,0.8454971145143219,0.004961071025898486,135.0,1.0,0.8560562830025887,1.8788102419345725
