entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.0,0.9754383526853785,4.171306817748225,0.040234219090069634,0.8772671941976095,0.008461655311879224,27.0,0,-1.017625218208695,-0.07937699269215527,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9997114417528099,4.0784041752453115,0.03878966901937139,0.8895174550727145,0.008460193297823113,24.0,1,-0.03474817818273565,0.3140110885514943,-0.2722078165754,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.9958294764724047,3.425492670089322,0.02458983300981346,0.8563731675223305,0.006147458252453365,16.0,1,-0.30280555273527,-0.3653271525877493,0.22928708201164383,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.8159984789708665,3.35712820436665,0.034754938773455375,0.8392820510916625,0.008688734693363844,16.0,1,-1.106977676392873,-0.7051615622671373,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.6908938714350409,3.533569119829641,0.027737930108278696,0.8833922799574102,0.006934482527069674,16.0,1,-0.03474817818273565,1.2637623132683053,0.9815294298922096,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9732424074349137,3.5314483533946928,0.047555007903259006,0.8828620883486732,0.011888751975814751,16.0,1,2.5564731091584294,-0.345823037635333,0.22928708201164383,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.7298563169471575,3.831169531857449,0.04449731831043577,0.8864491605932873,0.010295710001069647,20.0,1,0.5013665709223329,-0.4344180004700373,-1.2751976137494878,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.0,0.819107179827683,3.798241332500047,0.04739825446587927,0.8284127366151048,0.01033776273163065,24.0,1,-1.3750350509454072,-0.9405332545742621,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.9367188103082079,3.0450196072538787,0.030843887052200782,0.8493867388128434,0.008603684709671622,12.0,1,-0.8389203018403386,0.04855677826691395,-1.0244501644559658,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.7357090792864718,3.6723463552339175,0.020196530305843823,0.9180865888084794,0.005049132576460956,16.0,1,-0.7495678436561605,1.7133486918324763,0.48003453130516577,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.6599872509666215,3.2215571029457726,0.026484061777275653,0.8053892757364431,0.006621015444318913,16.0,1,-0.6602153854719823,-0.9739216547470424,-1.2751976137494878,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.8064885192927098,4.12709409414429,0.03571029486208293,0.9001369353610092,0.007788568577489172,24.0,1,-0.12410063636691375,0.17682112744551565,1.7337717777727755,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9601333007496377,4.128350286647421,0.03713126301178229,0.868233009670371,0.007809072873940269,27.0,0,-0.6602153854719823,-0.6790458829240714,0.22928708201164383,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.38431154412649704,3.615307438909477,0.03187889294037898,0.9038268597273692,0.007969723235094745,16.0,1,0.054604280001442455,1.2783077549277344,3.238256473533907,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0.39509256051498204,3.5402079868268927,0.028903797822890463,0.8850519967067232,0.007225949455722616,16.0,1,0.5907190291065111,0.9447543314194634,3.238256473533907,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.0,0.9902716614103877,3.7451621070849432,0.03538944503981645,0.8665489163309527,0.00818834655802822,20.0,1,0.5907190291065111,0.23896983271762162,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
