entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.029464051844922262,0.9097361225311662,3.893555519524243,0.03196483380416483,0.8492011698921935,0.006971667445292554,24.0,0,-1.017625218208695,-0.07937699269215527,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9968555249870342,3.518958639484796,0.03777337255212376,0.879739659871199,0.00944334313803094,16.0,1,-0.03474817818273565,0.3140110885514943,-0.2722078165754,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.011407757737461145,0.9832692110965187,3.478919073925592,0.03306094448399211,0.869729768481398,0.008265236120998028,16.0,1,-0.30280555273527,-0.3653271525877493,0.22928708201164383,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.9974015885677396,3.8962447461461274,0.023013299708627297,0.8497877017605482,0.005019299439201006,24.0,1,-1.106977676392873,-0.7051615622671373,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3879256793719372,0.26034062501245037,3.4974344734216727,0.026208745975156607,0.8743586183554182,0.006552186493789152,16.0,1,-0.03474817818273565,1.2637623132683053,0.9815294298922096,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.6366965139166221,3.243064132981297,0.03487961357621027,0.8107660332453243,0.008719903394052568,16.0,1,2.5564731091584294,-0.345823037635333,0.22928708201164383,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.36964442262776986,3.2047995592217773,0.024318067829858857,0.8011998898054443,0.006079516957464714,16.0,1,0.5013665709223329,-0.4344180004700373,-1.2751976137494878,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.0,0.9983373765218819,2.9222671062363283,0.02754720787907062,0.8151457945929644,0.007684099310251988,12.0,1,-1.3750350509454072,-0.9405332545742621,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.011407757737461145,0.9915697693063807,3.239228219454663,0.023299983604229583,0.8098070548636658,0.005824995901057396,16.0,1,-0.8389203018403386,0.04855677826691395,-1.0244501644559658,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6343095546405662,0.16334554318340233,3.660705661668382,0.02223069679774967,0.9151764154170955,0.005557674199437417,16.0,1,-0.7495678436561605,1.7133486918324763,0.48003453130516577,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.6048125901165883,4.1590158906717205,0.031139021105919245,0.8108376700860731,0.006070833097540003,35.0,1,-0.6602153854719823,-0.9739216547470424,-1.2751976137494878,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.33924044179493407,0.32346243587218526,4.335871105130357,0.01467056822275209,0.9118766959591664,0.003085365997844725,27.0,1,-0.12410063636691375,0.17682112744551565,1.7337717777727755,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9990649315776107,3.1001640303684836,0.013662613860697736,0.8647688866326636,0.0038110897555969766,12.0,0,-0.6602153854719823,-0.6790458829240714,0.22928708201164383,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.976500468757824,0.020814071335501033,3.597219834104917,0.030953874135958587,0.8993049585262293,0.007738468533989647,16.0,1,0.054604280001442455,1.2783077549277344,3.238256473533907,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.8312397541751453,0.06017244203200856,4.572035192887079,0.03398343224537295,0.8913595092692337,0.006625376711151659,35.0,1,0.5907190291065111,0.9447543314194634,3.238256473533907,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.0,0.8999784480561683,2.835836593739457,0.031326535203715936,0.7910366128429506,0.008738316006768334,12.0,1,0.5907190291065111,0.23896983271762162,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.029464051844922262,0.8687212463394045,2.97484056047911,0.025000235979426275,0.8298107887825011,0.006973639466074527,12.0,1,-1.106977676392873,-0.02053406961537408,-0.5229552658689219,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.3154190889380809,4.530373618381227,0.043415627330368266,0.863269091803535,0.008272909109196105,38.0,0,2.6458255673426074,-0.7709466279541005,-0.2722078165754,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.029464051844922262,0.8674259744399866,3.6525812024400253,0.0482967379819202,0.8451277120414975,0.011174812935701764,20.0,0,-1.017625218208695,-0.43177337471377747,-0.2722078165754,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.020814071335501047,0.9819165980553664,4.1676032454992455,0.032521260271849636,0.8412269083406174,0.00656438668037157,31.0,0,-0.7495678436561605,0.07037494075605753,-0.5229552658689219,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.8788323569105614,0.05291508034484766,3.5314305088413014,0.033824954671096336,0.8828576272103253,0.008456238667774084,16.0,1,-0.03474817818273565,1.7943403556179334,2.235266676359819,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0740883836872965,0.832722637493494,3.442974737794368,0.016391088298624915,0.860743684448592,0.004097772074656229,16.0,1,-0.8389203018403386,-0.005327471516880064,-0.0214603672818781,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.020814071335501047,0.9349579708037453,3.9029124833389295,0.02442673598715982,0.85124196386013,0.005327575957996987,24.0,1,-0.21345309455109185,0.8726882795613832,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.24685851466035832,3.8898877284544255,0.026155625117028004,0.8484012089177602,0.005704654097588374,24.0,1,0.5907190291065111,-0.6370624490434467,-1.442362579945169,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.7527960664084545,3.581721656459449,0.03635801374109101,0.8287323569072,0.008412452253451594,20.0,1,-0.21345309455109185,-0.11772406615792279,-1.0244501644559658,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.020814071335501047,0.9909324035683699,3.707864253501216,0.021339456910268107,0.8579190056140554,0.004937485409697521,20.0,1,-0.48151046910362616,-0.5312774187930536,0.22928708201164383,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.27783957395830955,0.2778395739583094,3.196426852223921,0.032243477888303056,0.891620721717709,0.00899409070020032,12.0,1,-1.017625218208695,-0.36598830902681423,1.2322768791857315,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.6246538232507122,0.06017244203200856,4.512322787834174,0.02769526444365909,0.9108082330879224,0.005590263830602279,31.0,1,-0.21345309455109185,0.9450849096389959,1.7337717777727755,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.6222126380063133,0.12424761932804057,3.070271218849958,0.028332986284284736,0.8564304977338921,0.007903286653231444,12.0,1,0.5907190291065111,2.329546493041016,1.2322768791857315,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.6222126380063133,3.094440286131646,0.027996563783156642,0.7736100715329115,0.006999140945789161,16.0,1,0.23330919636979866,-0.1887983833574057,-0.7737027151624438,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9809852696140273,3.305270534461574,0.026759961364561213,0.8263176336153935,0.006689990341140303,16.0,1,-1.106977676392873,-0.8423515233731159,-0.6901202320646033,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.46899559358928117,3.5433174619414975,0.036705259790877375,0.772812746316721,0.008005574698834284,24.0,0,0.7694239454748673,-0.5121038820601698,-0.7737027151624438,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.8896800684323529,3.8661212591674925,0.028187548782995047,0.8432176399609377,0.006147825370122793,24.0,1,-0.30280555273527,-0.6281368371160697,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.5971850452537841,2.96904475777115,0.02961287408236683,0.8281940905027302,0.008260302325731413,12.0,1,-0.6602153854719823,-0.6965665285592928,-1.2751976137494878,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
