entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.0,0.9608181753171039,3.8160933741898275,0.024538492520514005,0.8829608661708385,0.005677672553030649,20.0,0,-1.017625218208695,-0.07937699269215527,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9968555249870342,3.81053277060916,0.03016939511626422,0.8816742636502539,0.0069805407341119695,20.0,1,-0.03474817818273565,0.3140110885514943,-0.2722078165754,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.9924820324406043,3.7669664327917047,0.022068636416924785,0.8715939622521367,0.005106201661020466,20.0,1,-0.30280555273527,-0.3653271525877493,0.22928708201164383,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.8485481782946158,3.418707513939187,0.024324298895936573,0.8546768784847968,0.006081074723984143,16.0,1,-1.106977676392873,-0.7051615622671373,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.8485481782946158,4.156814609447881,0.01959874736065974,0.8742193390603953,0.004121810947523437,27.0,1,-0.03474817818273565,1.2637623132683053,0.9815294298922096,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9814538950336537,4.052078953250384,0.037376820859708684,0.883775811168149,0.008152045050276833,24.0,1,2.5564731091584294,-0.345823037635333,0.22928708201164383,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.8144326879441559,3.3427090139722275,0.042854483770960024,0.8356772534930569,0.010713620942740006,16.0,1,0.5013665709223329,-0.4344180004700373,-1.2751976137494878,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.0,0.832722637493494,3.369399821713403,0.039267487063968494,0.8423499554283508,0.009816871765992123,16.0,1,-1.3750350509454072,-0.9405332545742621,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.9451452706123662,4.456946588728419,0.026758782861716648,0.8689219475713401,0.005216866133788496,35.0,1,-0.8389203018403386,0.04855677826691395,-1.0244501644559658,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.8206501291977117,3.5167821819655494,0.03495182205707087,0.8791955454913873,0.008737955514267717,16.0,1,-0.7495678436561605,1.7133486918324763,0.48003453130516577,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.7883249003933805,4.216432683310344,0.03472800819577469,0.8867576112772116,0.007303644550995911,27.0,1,-0.6602153854719823,-0.9739216547470424,-1.2751976137494878,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.9054656073736548,3.140583636613235,0.039402947455077025,0.8760436506606333,0.010991174230455864,12.0,1,-0.12410063636691375,0.17682112744551565,1.7337717777727755,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9467554496831931,3.8168534771793903,0.026123969862901292,0.8831367374423807,0.006044517467517505,20.0,0,-0.6602153854719823,-0.6790458829240714,0.22928708201164383,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.5894527611178121,2.6607166516472027,0.01992204988468909,0.8393626506736215,0.006284707012192564,9.0,1,0.054604280001442455,1.2783077549277344,3.238256473533907,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0.6461380758647463,3.8300665016946147,0.022578660366072662,0.8861939434451497,0.0052242100910429605,20.0,1,0.5907190291065111,0.9447543314194634,3.238256473533907,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.0,0.9888799605926126,4.008188797862405,0.02638355331039093,0.8429618568344012,0.005548722929488124,27.0,1,0.5907190291065111,0.23896983271762162,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9691686336805818,4.293302330820544,0.021589981418615598,0.8665991538969271,0.004357918028672076,31.0,1,-1.106977676392873,-0.02053406961537408,-0.5229552658689219,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.8712907840103599,3.0480810795185183,0.02313798163699955,0.8502407149043713,0.0064541767542464126,12.0,0,2.6458255673426074,-0.7709466279541005,-0.2722078165754,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9614969508235551,3.012090979801661,0.027313136412141382,0.8402015304750732,0.007618806725773854,12.0,0,-1.017625218208695,-0.43177337471377747,-0.2722078165754,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9634967421655786,4.129668810162564,0.03425520171507601,0.8685103082425336,0.007204208658877819,27.0,0,-0.7495678436561605,0.07037494075605753,-0.5229552658689219,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.584238811642856,2.7270746419706686,0.02560802655403283,0.8602962659147624,0.008078432941593633,9.0,1,-0.03474817818273565,1.7943403556179334,2.235266676359819,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.994149171480893,3.3918154236387523,0.03228233415752744,0.8479538559096881,0.00807058353938186,16.0,1,-0.8389203018403386,-0.005327471516880064,-0.0214603672818781,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,0.9997114417528099,2.620190051441678,0.029467288903865373,0.8265779317332413,0.009295894663267364,9.0,1,-0.21345309455109185,0.8726882795613832,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.7691928290130137,3.9419114403203155,0.03405170755004943,0.8597478037607293,0.007426823566101915,24.0,1,0.5907190291065111,-0.6370624490434467,-1.442362579945169,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9118318792514706,4.1009323993866325,0.035156406520456325,0.8944309574487486,0.007667763152899666,24.0,1,-0.21345309455109185,-0.11772406615792279,-1.0244501644559658,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9849900098451575,3.7941096329016495,0.028631818106442112,0.8778743073930135,0.006624778912983815,20.0,1,-0.48151046910362616,-0.5312774187930536,0.22928708201164383,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9748983373999442,4.299670658584722,0.026442773063800294,0.9042633830197616,0.005561177430963168,27.0,1,-1.017625218208695,-0.36598830902681423,1.2322768791857315,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.8032566997760642,3.873428442578233,0.02528983427569919,0.8962269518459403,0.005851516665817719,20.0,1,-0.21345309455109185,0.9450849096389959,1.7337717777727755,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.0,0.6972688157923281,3.500637977283719,0.030587978786888806,0.8751594943209298,0.0076469946967222015,16.0,1,0.5907190291065111,2.329546493041016,1.2322768791857315,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9551678918612525,2.412721918483034,0.040436669424522904,0.7611290227324774,0.01275634893763235,9.0,1,0.23330919636979866,-0.1887983833574057,-0.7737027151624438,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.8540846597591107,3.764098326096211,0.03507237118602589,0.8209660003771386,0.007649434685781925,24.0,1,-1.106977676392873,-0.8423515233731159,-0.6901202320646033,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.8966061451541427,3.2364444171342774,0.025914860131141103,0.8091111042835694,0.006478715032785276,16.0,0,0.7694239454748673,-0.5121038820601698,-0.7737027151624438,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.9521953766259575,3.900954582733653,0.01958835997315161,0.8204094378591972,0.004119626376909857,27.0,1,-0.30280555273527,-0.6281368371160697,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.8175566363115494,3.8193735498776293,0.03687317769848344,0.8837198273603322,0.008531649969397374,20.0,1,-0.6602153854719823,-0.6965665285592928,-1.2751976137494878,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.0,0.9594423211075276,3.1623723597490754,0.02866699291451161,0.8821214612741215,0.007996455446533941,12.0,1,0.054604280001442455,-0.11607117506026039,1.2322768791857315,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9987271686073539,3.8183503538777304,0.03196656083389771,0.8834830820981633,0.007396365726609998,20.0,1,0.054604280001442455,-0.22152562709112109,0.22928708201164383,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.0,0.9199534913630798,3.553744624447038,0.0238519769371387,0.8884361561117595,0.005962994234284675,16.0,1,-0.48151046910362616,-0.18780664869880825,1.2322768791857315,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.0,0.9267197214533209,3.4434384046140862,0.03412242575354455,0.8608596011535216,0.008530606438386138,16.0,0,1.4842436109482922,-0.42879817073798515,-0.7737027151624438,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9924820324406043,3.4419168605013963,0.04853646579305617,0.8604792151253491,0.012134116448264043,16.0,1,0.7694239454748673,0.018143582069925918,-0.10504285037971874,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.8540846597591107,3.6839161920759507,0.023140233147430956,0.9209790480189877,0.005785058286857739,16.0,0,-1.106977676392873,0.9252502164670472,1.2322768791857315,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9367188103082079,3.8187143405485813,0.02566582032156651,0.8835673006836788,0.005938511645283492,20.0,1,-0.3921580109194481,0.3447548629680148,1.2322768791857315,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.8540846597591107,4.313446649639349,0.03246021342981557,0.8706652662503217,0.0065520644310682885,31.0,0,2.288415734605895,-0.46879813530141506,-0.7737027151624438,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.9999971146079947,3.792801041184249,0.02636052612738523,0.8775715277796856,0.006099251433305553,20.0,0,-0.8389203018403386,0.10541623202650027,0.22928708201164383,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.0,0.9987271686073539,3.762709355733758,0.024081941791220796,0.8706089673691855,0.0055720366610699954,20.0,0,-0.21345309455109185,-0.1980545735043151,0.7307819805986877,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.992183779438731,2.904438512295223,0.02020859279899084,0.8101726340822146,0.005637044402814724,12.0,1,-0.30280555273527,-0.22648430038410824,-0.0214603672818781,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0.0,0.8443198937773437,3.8683209919600046,0.029939165505941584,0.8436974111242058,0.0065298604953110285,24.0,1,1.2161862363957578,-0.7167317999507741,-0.7737027151624438,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.982824252303905,3.9218716860331844,0.021832568404210054,0.9074356629562104,0.0050515806660543176,20.0,1,1.7523009855008265,1.137812011626431,0.22928708201164383,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.8485481782946158,4.531609114828835,0.033892535847583935,0.8635045173966747,0.006458270576482183,38.0,0,-0.48151046910362616,-0.8304507074699466,-1.0244501644559658,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,0.7900156893384529,3.516050267373358,0.02826442022215858,0.8790125668433395,0.007066105055539645,16.0,0,-0.8389203018403386,-0.9325993773054826,-0.7737027151624438,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.0,0.7780113035465376,2.96607585596627,0.024285323279907615,0.8273659362879278,0.006774219611787387,12.0,0,-1.106977676392873,-0.9352440030617424,-1.442362579945169,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.9977366703420345,3.102600466931979,0.018621646959981704,0.865448513424577,0.005194377055892698,12.0,0,-1.106977676392873,-0.06483155103272621,0.22928708201164383,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9043814577244939,4.158786402200773,0.024508043042443747,0.8746340266322875,0.005154284519095903,27.0,1,0.054604280001442455,1.0948368430872089,0.7307819805986877,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9580420222262995,2.617201524132689,0.027405676997855052,0.8256351563339402,0.008645528517357818,9.0,0,1.7523009855008265,-0.6040046270901989,0.22928708201164383,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9634967421655786,3.415887448638878,0.026221320284389615,0.8539718621597195,0.006555330071097404,16.0,1,-0.7495678436561605,-0.20169093391917237,1.2322768791857315,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.0,0.8943244161582129,4.368788128081982,0.014054255853170347,0.8818358931240698,0.0028368387065535604,31.0,1,0.7694239454748673,-0.5375584049641706,-0.7737027151624438,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.0,0.9660780975952254,3.3599222741561774,0.038433635733483434,0.8399805685390443,0.009608408933370859,16.0,1,0.054604280001442455,-0.5015253790351305,-0.2722078165754,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0.0,0.9267197214533209,3.490109156436796,0.022778778927644593,0.872527289109199,0.005694694731911148,16.0,1,0.14395673818562058,0.08128402200062933,-1.2751976137494878,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.8885020591088226,3.695698452131802,0.035895480653462576,0.8551041042315439,0.008305432174108871,20.0,0,-0.9282727600245168,-0.7058227187062023,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.0,0.8999784480561683,4.068282097932321,0.0317307168897354,0.887309786566942,0.0069206055414290975,24.0,0,-1.106977676392873,-0.7372276495617877,-0.7737027151624438,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,0.8581616590006764,4.086812449645062,0.015700823265025823,0.8913513358074923,0.003424416941808431,24.0,1,-0.7495678436561605,-0.769954893295503,-0.7737027151624438,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
