entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.8096893113439168,0.9962572968375276,3.1531306465438433,0.026636295503962844,0.8795435505697909,0.007430006729109344,12.0,1,-0.5714635006463117,1.4348991779120275,1.3465830153486362,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9998961234639353,0.7999936823666834,3.5665217892947667,0.03326214102412023,0.8916304473236917,0.008315535256030057,16.0,1,-1.261415354587746,-0.8542998125746444,-0.7378429886541339,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9128699190400287,0.972108503637691,3.1562562031628314,0.031112169696144002,0.8804154025398911,0.00867852026064023,12.0,1,-0.5714635006463117,-0.3069574975560266,0.3043700133472512,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.9594423211075276,0.9475511987417433,3.134525688171319,0.023028989211080982,0.8743538286776428,0.006423774085907025,12.0,0,-1.3476593363304252,-0.4194093777904596,-0.21673648765344133,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9621696332193179,0.9276606087330418,3.9262157913288966,0.012824343803367298,0.90844079427731,0.0029672737541695483,20.0,1,-0.05399961019023594,-0.15587418907779177,-0.4772897381537876,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.9785531675659291,0.9010891843657631,2.75370034113386,0.03392879903077493,0.8686957388206122,0.010703344405731167,9.0,1,-1.0889273911023873,-0.6469905639791931,-0.4772897381537876,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7395669234392042,0.9966619137320387,3.1147166455100086,0.02510838456461978,0.8688282359671679,0.007003806750996388,12.0,1,-0.3989755371609531,0.5115697939463089,1.3465830153486362,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.9475511987417433,0.9521953766259575,3.176725584648581,0.03134642346255147,0.8861251921071828,0.008743863696271803,12.0,1,0.03224437155244334,-0.5410410033501525,-0.4772897381537876,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.8725650781161234,0.9814538950336535,3.1901528292229515,0.015896356443621158,0.8898706272607357,0.004434176491504001,12.0,1,1.6708800246633497,1.4291618370837402,0.3043700133472512,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9573326906403243,0.9349579708037453,4.323657453980825,0.02566108979528479,0.9093080439891725,0.0053967816869713485,27.0,1,0.7221962254938776,-0.6339859247684083,-0.4772897381537876,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9738003694382252,0.9021932572871765,4.2641348028141115,0.02462176708543468,0.8967898401116612,0.0051782018132357065,27.0,0,-0.14024359193291522,-0.625188668831701,-0.9983962391544802,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
