entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.011407757737461145,0.8966061451541427,3.956877606132226,0.029086771149053697,0.8321706043164745,0.006117236451087277,27.0,1,-0.5714635006463117,1.4348991779120275,1.3465830153486362,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,0.9032906780348733,4.39131395578696,0.03157453665237163,0.8863827108708253,0.00637329138253425,31.0,1,-1.261415354587746,-0.8542998125746444,-0.7378429886541339,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,0.9854054682825988,3.789039124819012,0.029899069177344157,0.8767011022930408,0.0069179932013939335,20.0,1,-0.5714635006463117,-0.3069574975560266,0.3043700133472512,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,0.9754383526853785,3.039297900170924,0.02091136115333126,0.8477907089849712,0.005833076677684822,12.0,0,-1.3476593363304252,-0.4194093777904596,-0.21673648765344133,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9679505356936393,3.9294949726317308,0.027968411700876047,0.8570397188665494,0.006100030631979411,24.0,1,-0.05399961019023594,-0.15587418907779177,-0.4772897381537876,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.9367188103082079,3.612503633344288,0.03026054752050208,0.903125908336072,0.00756513688012552,16.0,1,-1.0889273911023873,-0.6469905639791931,-0.4772897381537876,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.9418499821369986,2.5373209358838347,0.039922308389236265,0.8004356364044437,0.012594086097012298,9.0,1,-0.3989755371609531,0.5115697939463089,1.3465830153486362,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.8873172562752067,2.596575293160389,0.02557826039992187,0.8191283049217095,0.00806904276545463,9.0,1,0.03224437155244334,-0.5410410033501525,-0.4772897381537876,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.011407757737461145,0.9139014134928694,3.858476053005815,0.025952388601884955,0.8415501876839615,0.005660327341347494,24.0,1,1.6708800246633497,1.4291618370837402,0.3043700133472512,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9021932572871765,4.209070373799494,0.028402046627825698,0.885209244568746,0.005973232093273032,27.0,1,0.7221962254938776,-0.6339859247684083,-0.4772897381537876,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
