entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.6930283686032682,0.9340680553754911,3.491452637773238,0.036730901924365955,0.8728631594433095,0.009182725481091489,16.0,1,-0.5714635006463117,1.4348991779120275,1.3465830153486362,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.6414384444177837,0.9219189385491551,3.0834064189924204,0.024625986480438275,0.8600944691533478,0.006869245208418354,12.0,1,-1.261415354587746,-0.8542998125746444,-0.7378429886541339,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7849192945250534,0.9660780975952254,3.535120702632517,0.031106593692527267,0.8837801756581293,0.007776648423131817,16.0,1,-0.5714635006463117,-0.3069574975560266,0.3043700133472512,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.6734699876903987,0.9410105056689646,4.788880096935784,0.03636578440218595,0.9125278664135772,0.006929551581844047,38.0,0,-1.3476593363304252,-0.4194093777904596,-0.21673648765344133,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.5946193440950124,0.8861256474645223,3.150401702454008,0.02291987508012497,0.8787823308668553,0.006393337468805981,12.0,1,-0.05399961019023594,-0.15587418907779177,-0.4772897381537876,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.6270840510319263,0.8608440062015498,2.7574307424954196,0.03349532443579952,0.8698725494264978,0.010566598396037503,9.0,1,-1.0889273911023873,-0.6469905639791931,-0.4772897381537876,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7814814932386424,0.9785531675659291,4.090507333111286,0.037825766858019624,0.8921572057498619,0.00824996209937816,24.0,1,-0.3989755371609531,0.5115697939463089,1.3465830153486362,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.8621745299412249,0.9999740313334506,3.1669156089019785,0.03429598155827151,0.8833887685756594,0.009566622119861071,12.0,1,0.03224437155244334,-0.5410410033501525,-0.4772897381537876,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.8144326879441559,0.9994343896240241,3.8616693844571897,0.026542351745070216,0.8935061619894515,0.006141321919832157,20.0,1,1.6708800246633497,1.4291618370837402,0.3043700133472512,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.8221855039190835,0.9915697693063807,3.896967181944013,0.020233690926210603,0.9016733033004277,0.00468163525213342,20.0,1,0.7221962254938776,-0.6339859247684083,-0.4772897381537876,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.7298563169471575,0.9587452303135015,4.093779272163325,0.022701684773203123,0.8928708297002268,0.004951334884338173,24.0,0,-0.14024359193291522,-0.625188668831701,-0.9983962391544802,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.6577047787442195,0.9228919718923305,3.6893932213996825,0.021345863347400042,0.8536452112111862,0.0049389677196738195,20.0,0,-1.0889273911023873,-0.7403179747860014,-0.7378429886541339,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.8527113370324145,0.997043340210421,3.1087049492859937,0.0124630307796506,0.8671513157140815,0.0034764745174164203,12.0,1,1.6708800246633497,-0.6588477350243204,-0.7378429886541339,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.9467554496831931,0.9375897508004303,4.49221667203705,0.026455748598087706,0.9067498319795592,0.005340068689369678,31.0,1,1.8433679881487084,4.277177824245605,1.3465830153486362,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
