entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,priors_count,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_F,c_charge_degree_M
0.08079313589591118,0.9715325521731815,4.935638088541886,0.05069369999321548,0.6864754554331887,0.007050756187173528,146.0,0,-0.5368266925707568,0,1,0,0,1,1,0
0.06017244203200856,0.9738003694382252,5.01010291325758,0.07502161565515483,0.6968324292516563,0.010434415338062315,146.0,1,-0.7338780825023853,0,1,1,0,0,1,0
0.06722154475830686,0.9989581233509567,4.57666138865531,0.1145006640857221,0.6365470188007246,0.015925376641395837,146.0,0,1.2366358168139007,0,1,0,1,0,1,0
0.08735191991631619,0.9703626255019485,5.059480206998884,0.03551139801854425,0.7107068530717965,0.004988297789766454,139.0,0,-0.5368266925707568,0,1,0,0,1,1,0
0.06017244203200856,0.9715325521731815,4.756812152445297,0.1129602005376506,0.6616033692463674,0.015711120572216967,146.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0.06722154475830686,0.9845686584264312,4.830422182660157,0.08333813589029448,0.6746520929569697,0.01163961361459224,143.0,0,-0.1427239127074995,0,1,0,0,1,1,0
0.05291508034484766,0.9960462879344312,4.611784578122125,0.07013672335717863,0.6379720913716495,0.009702376883430643,150.0,1,0.05432747722412909,1,0,1,0,0,0,1
0.037622360322278434,0.9832692110965187,4.861965487869802,0.08050759544810057,0.6725809148128299,0.011137033434515145,150.0,1,-0.1427239127074995,0,1,1,0,0,0,1
0.0454146923337941,0.9977366703420345,4.69617262752226,0.04432242877209321,0.6596729175798102,0.006225986185208961,139.0,0,0.2513788671557577,0,1,1,0,0,1,0
0.11236071009937675,0.9970433402104208,4.681065354057977,0.09028918745550879,0.6475560606067529,0.012490171813856242,150.0,0,-0.5368266925707568,0,1,1,0,0,1,0
0.011407757737461138,0.9892366698945321,4.70221724392996,0.07892476582538795,0.6717453205614227,0.01127496654648399,128.0,1,-0.1427239127074995,0,1,0,1,0,1,0
0.07408838368729646,0.9966619137320386,4.835834675648323,0.055791918706316355,0.6754080413160364,0.0077923074426949415,143.0,0,1.039584426882272,0,1,1,0,0,1,0
0.02946405184492225,0.9958294764724046,4.776807499112349,0.041316455295902325,0.6643844310794208,0.0057465178680713705,146.0,0,0.4484302570873863,0,1,1,0,0,0,1
0.05291508034484766,0.997895527159741,4.540944532957706,0.08247802417648929,0.6378679759489101,0.011585715253706353,139.0,0,-0.1427239127074995,0,1,0,1,0,0,1
0.05291508034484766,0.9587452303135015,4.932809651574078,0.08865728169041216,0.6970380369427402,0.0125278496344258,135.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0.037622360322278434,0.9715325521731815,4.976740677868006,0.06535503071588067,0.7032457762417883,0.00923509024922403,135.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0.06017244203200856,0.9998961234639353,4.450905265853885,0.0924720113448344,0.615716821298303,0.01279213316920127,150.0,0,1.4336872067455293,0,1,0,1,0,1,0
0.0454146923337941,0.9832692110965187,4.992379498996151,0.08688690867090255,0.690621761693913,0.012019516935061259,150.0,0,-0.5368266925707568,1,0,1,0,0,1,0
0.06722154475830686,0.9743523445292506,5.0319655970708554,0.07598151084538686,0.7028011203529541,0.010612133552608644,143.0,0,-0.7338780825023853,1,0,0,0,1,0,1
0.08079313589591118,0.982824252303905,4.848136217660929,0.0629086443533748,0.685073130869953,0.008889399969612202,135.0,1,-0.7338780825023853,0,1,0,1,0,1,0
0.06722154475830686,0.9709505944546686,5.042165148758869,0.0602064101378368,0.7042256643437967,0.008408867604725272,143.0,1,-0.7338780825023853,0,1,1,0,0,1,0
0.05291508034484766,0.9809852696140275,4.890974291877008,0.06954860312802995,0.6765938531986474,0.00962101916036009,150.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0.06017244203200856,0.9451452706123662,4.967120219446576,0.06098973163133192,0.6977330151640512,0.008567247713991687,139.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0.06722154475830686,0.9743523445292506,5.006115623754456,0.08054484140050798,0.6925219511088677,0.011142185860381936,150.0,0,-0.5368266925707568,0,1,1,0,0,1,0
0.037622360322278434,0.9991659615315873,4.596158697004573,0.07244958675490215,0.6358104821535213,0.010022327278751034,150.0,1,2.2218927664720436,0,1,0,1,0,1,0
0.06017244203200856,0.9972253609153698,4.7951699974224535,0.06061655125216109,0.6669383874603767,0.008430880441622844,146.0,0,0.05432747722412909,0,1,1,0,0,1,0
0.037622360322278434,0.9877746553159469,4.701877090946121,0.05085875044759732,0.6566985452369523,0.007103305081244852,143.0,0,-0.33977530263912814,0,1,0,1,0,1,0
0.07408838368729646,0.9743523445292506,5.100195419364794,0.04743677590207777,0.7123305963846617,0.006625367087032327,143.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0.10008207543778838,0.9795438195294626,4.934109558584284,0.05313083393174274,0.6862628591528368,0.007389726063082011,146.0,0,-0.5368266925707568,0,1,0,0,1,1,0
