entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,x1,x2
0.5029249112475598,0.4753035717834445,4.57813404488167,0.04568425315560268,0.8723699085312997,0.008705198964462361,38.0,0.0,-0.4382387749311767,-0.6201955369580812
0.3194539658094463,0.3469812881006132,3.715834152137306,0.045811662447132126,0.7814767753067987,0.009634646966155954,27.0,1.0,-0.2070104860696485,3.151189767852994
0.7950402793845223,0.8175566363115494,3.695592665449437,0.024757179825413207,0.9238981663623592,0.006189294956353302,16.0,0.0,1.1734328258234543,-0.6358212923153498
0.6577047787442195,0.675682186163725,4.084693019872245,0.049108896084474135,0.8908890790774787,0.010710861010695277,24.0,1.0,1.1754995577229084,-0.3624451496642884
0.33533353587867765,0.32346243587218526,4.047855103313445,0.04377985851868246,0.7891658717097605,0.008535278395450676,35.0,1.0,-0.7670551958821816,-1.9018528623856907
0.6507958209094192,0.6734699876903987,5.217197256747396,0.045977601191762855,0.8944446482066042,0.007882473538864907,57.0,1.0,0.8786910377492445,0.0058012987617752
0.6390727927547213,0.6599872509666215,3.432477589065441,0.03570106763171987,0.8581193972663602,0.008925266907929967,16.0,0.0,1.2188688949987685,-0.3282545740819913
0.5546892893228762,0.5789769306918972,4.92269695803787,0.031980834955903543,0.87222225239484,0.005666486508611772,50.0,1.0,0.1646151916866647,0.854493595869263
0.6246538232507122,0.6414384444177837,4.362136140949334,0.04606591789600231,0.8804931955973891,0.009298363449874081,31.0,1.0,0.8265703994941083,-0.0181742484395129
0.5088990708641272,0.49385372369952063,4.919512919149232,0.027872247928249102,0.8716580922210909,0.004938511363692575,50.0,1.0,-0.1969166199390768,-0.9598828047471676
0.7999936823666834,0.7780113035465377,5.088846808406877,0.02354821494904501,0.943721670929472,0.004366993465475592,42.0,1.0,-0.7616024279066059,0.2508867333146612
0.9459534760689117,0.9594423211075276,4.197335429450808,0.01934170889294377,0.9711719716984785,0.004475250043105552,20.0,0.0,0.0922679361262773,0.1441903967373282
0.2735138277070637,0.2990065777216771,3.2424247735834775,0.05122887718805704,0.7502264504166817,0.011853246065953393,20.0,0.0,1.6048373290877105,0.9166627770367004
0.7414827399312736,0.7674044165839726,5.28707122477225,0.03086909916672012,0.9230350293290576,0.005389233215019233,53.0,1.0,1.1783640104779602,-0.4968932581706353
0.9521953766259575,0.9647995485050872,3.5037164427936816,0.010129981189891966,0.977336985279168,0.002825686792498995,12.0,1.0,1.2614651971540332,-0.9373639109018822
0.7158873656827772,0.7357090792864718,3.6232993501056647,0.03251855082778824,0.9058248375264162,0.00812963770694706,16.0,1.0,0.9944453621178108,-0.2806110249152058
0.8237133233102514,0.8443198937773437,5.092514251068526,0.029957149750136573,0.9444017945895068,0.0055555241654707856,42.0,1.0,-1.098333831982225,1.6495041472849026
0.5920419387483651,0.584238811642856,4.538466020630311,0.046170467384464675,0.8848148962802702,0.009001349161654171,35.0,1.0,-1.3895375907745438,0.388977184310212
0.8988610370442902,0.9159448069797607,5.282685035298134,0.026222820950024303,0.9563910167614325,0.004747447599690438,46.0,1.0,-0.4793485249125375,0.8196000621506255
0.5029249112475598,0.5148156530047154,3.228258424345706,0.03988949724324925,0.8070646060864265,0.009972374310812313,16.0,1.0,-0.0801447913362252,1.4241504199185078
0.6461380758647464,0.6645217109262896,4.178432135183291,0.03980093954286274,0.8787657191220843,0.00837053232589695,27.0,1.0,-0.1040114164837685,0.8710412613928002
0.46899559358928117,0.5059192440727412,5.592984763552549,0.03738123439477903,0.8680791267463672,0.0058018876649879305,87.0,1.0,0.9262549116729472,0.2867267585750133
0.7357090792864718,0.7638026659331062,3.9264499624431224,0.018473842795069924,0.9084949763712931,0.004274444736117561,20.0,1.0,-0.6298573005139461,1.3329883165338527
0.9628362283917511,0.9715325521731815,3.897481301344108,0.011850356224864004,0.974370325336027,0.002962589056216001,16.0,1.0,-0.7543039338573255,1.0035721645853977
0.3031515903661921,0.32744491915447643,2.3330236292186686,0.0366595978750977,0.6507804834079447,0.010225936217665654,12.0,1.0,0.8560562830025887,1.8788102419345725
0.32346243587218554,0.3431229071320202,4.49500722114717,0.04883014630942894,0.7847537787586039,0.008524934432447976,53.0,1.0,1.3837343310949155,1.6853625157470282
0.6148227571490692,0.6390727927547213,3.4495511775826344,0.05431568552136995,0.8623877943956586,0.013578921380342487,16.0,1.0,0.5413171102626515,0.3425771368973503
0.48773158354050183,0.5088990708641272,3.225581441191796,0.03782933721846897,0.806395360297949,0.009457334304617242,16.0,1.0,-0.4393467668128535,1.8363017510818231
0.3392404417949342,0.32744491915447627,3.1607588953437267,0.07308537975924731,0.7313307454334457,0.016910364576797076,20.0,1.0,-1.848033472956805,-1.0699643003594317
0.5683070291874017,0.60228160255664,4.248915019180519,0.033453998029712,0.8576396155865531,0.006752658944816729,31.0,1.0,0.9346603168588592,0.0378511573598867
