entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.1183500114082751,0.9367188103082079,3.8535144566536226,0.030269509397650458,0.8916192893658152,0.007003704997650898,20.0,0,-1.017625218208695,-0.07937699269215527,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1242476193280406,0.9118318792514706,3.977805374693669,0.023684976281948694,0.8675764249038048,0.005165794982668524,24.0,1,-0.03474817818273565,0.3140110885514943,-0.2722078165754,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.15796854699966348,0.9451452706123662,4.0377771338295805,0.03855268547946198,0.8806565229692694,0.008408506170638933,24.0,1,-0.30280555273527,-0.3653271525877493,0.22928708201164383,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.029464051844922262,0.9999884584088952,3.875607146861815,0.04656054365935823,0.8452865527803622,0.010155054409285753,24.0,1,-1.106977676392873,-0.7051615622671373,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.7564987103663676,0.39151926988153,2.950226779655915,0.022178806024786522,0.9306929275341107,0.006996634309863866,9.0,1,-0.03474817818273565,1.2637623132683053,0.9815294298922096,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.04541469233379414,0.9906049558738163,3.8364208599425664,0.02674390113324113,0.8367398554162977,0.0058329596215966,24.0,1,2.5564731091584294,-0.345823037635333,0.22928708201164383,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.020814071335501047,0.910787283866183,3.8731274178033557,0.04296289797492831,0.814557109088509,0.009035523544012396,27.0,1,0.5013665709223329,-0.4344180004700373,-1.2751976137494878,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.0601724420320086,0.9993506898146103,3.9915471910141123,0.017832390317844865,0.8705735740229704,0.003889320864683208,24.0,1,-1.3750350509454072,-0.9405332545742621,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.04541469233379414,0.9924820324406043,4.168335685605895,0.024799523327697616,0.8413747507071208,0.005005761131367237,31.0,1,-0.8389203018403386,0.04855677826691395,-1.0244501644559658,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7638026659331062,0.28213374645204603,3.2807939929838703,0.017840203103315088,0.915154340477453,0.004976398804653145,12.0,1,-0.7495678436561605,1.7133486918324763,0.48003453130516577,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
