mean_prediction,std_prediction,entropy,S,mean_prediction_05,std_prediction_05,entropy_five,priors_count,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_F,c_charge_degree_M
0.531,0.49903807469971667,0.9972253609153698,1,0.49903807469971667,0.0,0.9999973301460929,-0.5368266925707568,False,True,False,False,True,True,False
0.482,0.4996758949559204,0.9990649315776107,0,0.4996758949559204,0.0,0.9999996969068333,-0.7338780825023853,False,True,True,False,False,True,False
0.518,0.4996758949559204,0.9990649315776107,1,0.4996758949559204,0.0,0.9999996969068333,1.2366358168139007,False,True,False,True,False,True,False
0.579,0.4937195560234575,0.9819165980553664,1,0.4937195560234575,0.0,0.9998861857483303,-0.5368266925707568,False,True,False,False,True,True,False
0.525,0.4993746088859544,0.99819587904281,1,0.4993746088859544,0.0,0.9999988714831178,-0.7338780825023853,False,True,True,False,False,True,False
0.546,0.4978795034945705,0.9938858724897721,1,0.4978795034945705,0.0,0.9999870257889384,-0.1427239127074995,False,True,False,False,True,True,False
0.503,0.4999909999189985,0.9999740313334506,0,0.4999909999189985,0.0,0.9999999997662792,0.05432747722412909,True,False,True,False,False,False,True
0.548,0.4976906669810074,0.9933418121880535,0,0.4976906669810074,0.0,0.9999846121051832,-0.1427239127074995,False,True,True,False,False,False,True
0.521,0.4995588053472785,0.9987271686073539,1,0.4995588053472785,0.0,0.9999994383508948,0.2513788671557577,False,True,True,False,False,True,False
0.489,0.4998789853554558,0.9996508396313202,1,0.4998789853554558,0.0,0.9999999577447771,-0.5368266925707568,False,True,True,False,False,True,False
0.492,0.49993599590347565,0.9998153271549207,0,0.49993599590347565,0.0,0.9999999881799293,-0.1427239127074995,False,True,False,True,False,True,False
0.536,0.4987023160162784,0.9962572968375276,1,0.4987023160162784,0.0,0.9999951410446168,1.039584426882272,False,True,True,False,False,True,False
0.511,0.49987898535545583,0.9996508396313202,1,0.49987898535545583,0.0,0.999999957744777,0.4484302570873863,False,True,True,False,False,False,True
0.521,0.4995588053472784,0.9987271686073539,1,0.4995588053472784,0.0,0.9999994383508949,-0.1427239127074995,False,True,False,True,False,False,True
0.5,0.5,1.0,1,0.5,0.0,1.0,-0.7338780825023853,False,True,True,False,False,False,True
0.505,0.4999749993749687,0.9999278640456615,1,0.4999749993749687,0.0,0.9999999981965412,-0.7338780825023853,False,True,True,False,False,False,True
0.556,0.4968541033341679,0.9909324035683699,1,0.4968541033341679,0.0,0.9999714440701579,1.4336872067455293,False,True,False,True,False,True,False
0.505,0.49997499937496875,0.9999278640456615,1,0.49997499937496875,0.0,0.9999999981965411,-0.5368266925707568,True,False,True,False,False,True,False
0.56,0.4963869458396343,0.9895875212220556,1,0.4963869458396343,0.0,0.9999623333273464,-0.7338780825023853,True,False,False,False,True,False,True
0.476,0.49942366784124287,0.9983373765218819,0,0.49942366784124287,0.0,0.9999990415922041,-0.7338780825023853,False,True,False,True,False,True,False
0.51,0.4998999899979995,0.9997114417528099,0,0.4998999899979995,0.0,0.9999999711403267,-0.7338780825023853,False,True,True,False,False,True,False
0.534,0.49884266056543325,0.9966619137320387,1,0.49884266056543325,0.0,0.9999961352053346,-0.7338780825023853,False,True,True,False,False,True,False
