mean_prediction,std_prediction,entropy,S,mean_prediction_05,std_prediction_05,entropy_five,priors_count,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_F,c_charge_degree_M
0.511,0.49987898535545583,0.9996508396313202,1,0.49987898535545583,0.0,0.999999957744777,-0.5368266925707568,False,True,False,False,True,True,False
0.609,0.48797438457361664,0.965441852409956,0,0.48797438457361664,0.0,0.9995826878444263,-0.7338780825023853,False,True,True,False,False,True,False
0.35,0.47696960070847283,0.9340680553754911,1,0.47696960070847283,0.0,0.998469049533232,1.2366358168139007,False,True,False,True,False,True,False
0.474,0.4993235424051224,0.9980485963165613,1,0.4993235424051224,0.0,0.9999986796598757,-0.5368266925707568,False,True,False,False,True,True,False
0.608,0.4881966816765555,0.9660780975952254,1,0.4881966816765555,0.0,0.9995979749468289,-0.7338780825023853,False,True,True,False,False,True,False
0.485,0.49977494935220584,0.9993506898146103,1,0.49977494935220584,0.0,0.9999998538613524,-0.1427239127074995,False,True,False,False,True,True,False
0.783,0.4122026200790092,0.7546516338427501,0,0.4122026200790092,0.0,0.9776425853729658,0.05432747722412909,True,False,True,False,False,False,True
0.841,0.3656760861746363,0.6319118609672982,0,0.3656760861746363,0.0,0.9472941257464149,-0.1427239127074995,False,True,True,False,False,False,True
0.577,0.49403542383112575,0.982824252303905,1,0.49403542383112575,0.0,0.9998973464404215,0.2513788671557577,False,True,True,False,False,True,False
0.587,0.4923728262201317,0.9780489236102555,1,0.4923728262201317,0.0,0.9998321394421396,-0.5368266925707568,False,True,True,False,False,True,False
0.392,0.4881966816765555,0.9660780975952254,0,0.4881966816765555,0.0,0.9995979749468289,-0.1427239127074995,False,True,False,True,False,True,False
0.586,0.4925484747717731,0.9785531675659291,1,0.4925484747717731,0.0,0.9998397821261222,1.039584426882272,False,True,True,False,False,True,False
0.805,0.39620070671315066,0.7118146702143195,1,0.39620070671315066,0.0,0.9686847191226498,0.4484302570873863,False,True,True,False,False,False,True
0.657,0.4747114913292073,0.9276606087330419,1,0.4747114913292073,0.0,0.9981539805234565,-0.1427239127074995,False,True,False,True,False,False,True
0.812,0.39071217027371946,0.697268815792328,1,0.39071217027371946,0.0,0.9652575994666748,-0.7338780825023853,False,True,True,False,False,False,True
0.844,0.3628553430776512,0.6246538232507122,1,0.3628553430776512,0.0,0.9450278417216729,-0.7338780825023853,False,True,True,False,False,False,True
0.357,0.47911480878803986,0.9401647521318284,1,0.47911480878803986,0.0,0.9987410519593742,1.4336872067455293,False,True,False,True,False,True,False
0.476,0.49942366784124287,0.9983373765218819,1,0.49942366784124287,0.0,0.9999990415922041,-0.5368266925707568,True,False,True,False,False,True,False
0.694,0.46082968654373824,0.8885020591088226,1,0.46082968654373824,0.0,0.995568367652183,-0.7338780825023853,True,False,False,False,True,False,True
0.391,0.48797438457361664,0.965441852409956,0,0.48797438457361664,0.0,0.9995826878444263,-0.7338780825023853,False,True,False,True,False,True,False
0.618,0.4858765275252551,0.9594423211075276,0,0.4858765275252551,0.0,0.9994243675369721,-0.7338780825023853,False,True,True,False,False,True,False
0.613,0.4870636508712183,0.9628362283917512,1,0.4870636508712183,0.0,0.9995170785975505,-0.7338780825023853,False,True,True,False,False,True,False
0.847,0.3599874997829786,0.6172971637757392,1,0.3599874997829786,0.0,0.9426728126486517,-0.7338780825023853,False,True,True,False,False,False,True
0.591,0.4916492652287807,0.9759723949639902,1,0.4916492652287807,0.0,0.9997987786274091,-0.5368266925707568,False,True,True,False,False,True,False
