mean_prediction,std_prediction,entropy,S,mean_prediction_05,std_prediction_05,entropy_five,priors_count,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_F,c_charge_degree_M
0.352,0.4775939698111776,0.9358415530325215,1,0.4775939698111776,0.0,0.998550961871042,-0.5368266925707568,False,True,False,False,True,True,False
0.306,0.4608296865437382,0.8885020591088224,0,0.4608296865437382,0.0,0.995568367652183,-0.7338780825023853,False,True,True,False,False,True,False
0.35,0.47696960070847283,0.9340680553754911,1,0.47696960070847283,0.0,0.998469049533232,1.2366358168139007,False,True,False,True,False,True,False
0.359,0.4797072023641087,0.9418499821369986,1,0.4797072023641087,0.0,0.9988114767728266,-0.5368266925707568,False,True,False,False,True,True,False
0.325,0.4683748498798798,0.9097361225311662,1,0.4683748498798798,0.0,0.9971122495063937,-0.7338780825023853,False,True,True,False,False,True,False
0.376,0.48438001610305936,0.9551678918612524,1,0.48438001610305936,0.0,0.9992958967309893,-0.1427239127074995,False,True,False,False,True,True,False
0.302,0.4591252552408764,0.883721961491576,0,0.4591252552408764,0.0,0.9951738657419527,0.05432747722412909,True,False,True,False,False,False,True
0.349,0.4766539625346673,0.9331717984240897,0,0.4766539625346673,0.0,0.9984267823705413,-0.1427239127074995,False,True,True,False,False,False,True
0.358,0.4794121400215059,0.9410105056689646,1,0.4794121400215059,0.0,0.9987766527998496,0.2513788671557577,False,True,True,False,False,True,False
0.34,0.4737087712930805,0.9248187049730301,1,0.4737087712930805,0.0,0.9980046154394357,-0.5368266925707568,False,True,True,False,False,True,False
0.318,0.4656994739099455,0.9021932572871765,0,0.4656994739099455,0.0,0.9966025955996134,-0.1427239127074995,False,True,False,True,False,True,False
0.357,0.47911480878803986,0.9401647521318284,1,0.47911480878803986,0.0,0.9987410519593742,1.039584426882272,False,True,True,False,False,True,False
0.338,0.4730285403651666,0.9228919718923306,1,0.4730285403651666,0.0,0.9978999760372158,0.4484302570873863,False,True,True,False,False,False,True
0.293,0.4551384404771806,0.8725650781161234,1,0.4551384404771806,0.0,0.9941851642017079,-0.1427239127074995,False,True,False,True,False,False,True
0.318,0.4656994739099455,0.9021932572871765,1,0.4656994739099455,0.0,0.9966025955996134,-0.7338780825023853,False,True,True,False,False,False,True
0.313,0.4637143517295966,0.8966061451541427,1,0.4637143517295966,0.0,0.9961976144248778,-0.7338780825023853,False,True,True,False,False,False,True
0.31,0.462493243193887,0.8931734583778567,1,0.462493243193887,0.0,0.9959371425466003,1.4336872067455293,False,True,False,True,False,True,False
