mean_prediction,std_prediction,entropy,S,mean_prediction_05,std_prediction_05,entropy_five,priors_count,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_F,c_charge_degree_M
0.56,0.4963869458396343,0.9895875212220556,1,0.4963869458396343,0.0,0.9999623333273464,-0.5368266925707568,False,True,False,False,True,True,False
0.47,0.4990991885387111,0.9974015885677396,0,0.4990991885387111,0.0,0.9999976586163788,-0.7338780825023853,False,True,True,False,False,True,False
0.449,0.497392199375905,0.9924820324406043,1,0.497392199375905,0.0,0.9999803774577221,1.2366358168139007,False,True,False,True,False,True,False
0.555,0.4969657935914704,0.9912540071703689,1,0.4969657935914704,0.0,0.9999734357570977,-0.5368266925707568,False,True,False,False,True,True,False
0.469,0.49903807469971667,0.9972253609153698,1,0.49903807469971667,0.0,0.9999973301460929,-0.7338780825023853,False,True,True,False,False,True,False
0.563,0.49601512073726134,0.9885173903891562,1,0.49601512073726134,0.0,0.9999541816477397,-0.1427239127074995,False,True,False,False,True,True,False
0.514,0.4998039615689336,0.9994343896240241,0,0.4998039615689336,0.0,0.999999889111379,0.05432747722412909,True,False,True,False,False,False,True
0.427,0.49464229499710194,0.9845686584264313,0,0.49464229499710194,0.0,0.9999171732842707,-0.1427239127074995,False,True,True,False,False,False,True
0.51,0.4998999899979995,0.9997114417528099,1,0.4998999899979995,0.0,0.9999999711403267,0.2513788671557577,False,True,True,False,False,True,False
0.482,0.4996758949559204,0.9990649315776107,1,0.4996758949559204,0.0,0.9999996969068333,-0.5368266925707568,False,True,True,False,False,True,False
0.403,0.4905007645253982,0.9726784537702277,0,0.4905007645253982,0.0,0.9997396197915518,-0.1427239127074995,False,True,False,True,False,True,False
0.504,0.4999839997439918,0.999953833266239,1,0.4999839997439918,0.0,0.9999999992613166,1.039584426882272,False,True,True,False,False,True,False
0.41,0.4918333050943175,0.9765004687578239,1,0.4918333050943175,0.0,0.9998075506231772,0.4484302570873863,False,True,True,False,False,False,True
0.333,0.47128653704513995,0.9179621399872385,1,0.47128653704513995,0.0,0.997619793497607,-0.1427239127074995,False,True,False,True,False,False,True
0.409,0.4916492652287807,0.97597239496399,1,0.4916492652287807,0.0,0.9997987786274091,-0.7338780825023853,False,True,True,False,False,False,True
0.414,0.4925484747717732,0.9785531675659291,1,0.4925484747717732,0.0,0.9998397821261222,-0.7338780825023853,False,True,True,False,False,False,True
0.379,0.4851381246614206,0.9573326906403243,1,0.4851381246614206,0.0,0.9993625946113093,1.4336872067455293,False,True,False,True,False,True,False
0.601,0.48969276082049645,0.9703626255019485,1,0.48969276082049645,0.0,0.9996934368103298,-0.5368266925707568,True,False,True,False,False,True,False
0.602,0.4894854441145313,0.9697686402763742,1,0.4894854441145313,0.0,0.999680979629107,-0.7338780825023853,True,False,False,False,True,False,True
0.434,0.49562485813364937,0.9873944843383375,0,0.49562485813364937,0.0,0.9999447675438375,-0.7338780825023853,False,True,False,True,False,True,False
0.49,0.4998999899979995,0.9997114417528099,0,0.4998999899979995,0.0,0.9999999711403267,-0.7338780825023853,False,True,True,False,False,True,False
0.489,0.4998789853554558,0.9996508396313202,1,0.4998789853554558,0.0,0.9999999577447771,-0.7338780825023853,False,True,True,False,False,True,False
0.388,0.4872945721019269,0.9634967421655787,1,0.4872945721019269,0.0,0.9995341674041708,-0.7338780825023853,False,True,True,False,False,False,True
0.502,0.4999959999839998,0.9999884584088952,1,0.4999959999839998,0.0,0.9999999999538334,-0.5368266925707568,False,True,True,False,False,True,False
0.461,0.498476679494638,0.9956068607005618,0,0.498476679494638,0.0,0.9999933044264856,2.2218927664720436,False,True,False,True,False,True,False
0.499,0.49999899999899994,0.9999971146079947,1,0.49999899999899994,0.0,0.9999999999971145,0.05432747722412909,False,True,True,False,False,True,False
0.411,0.49201524366629135,0.977022578532774,1,0.49201524366629135,0.0,0.9998160302871115,-0.33977530263912814,False,True,False,True,False,True,False
0.475,0.4993746088859544,0.99819587904281,1,0.4993746088859544,0.0,0.9999988714831178,-0.7338780825023853,False,True,True,False,False,True,False
