mean_prediction,std_prediction,entropy,S,mean_prediction_05,std_prediction_05,entropy_five,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.343,0.4747114913292073,0.9276606087330419,0,0.4747114913292073,0.0,0.9981539805234565,-1.017625218208695,-0.07937699269215527,-0.2722078165754,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.27,0.4439594576084623,0.8414646362081757,1,0.4439594576084623,0.0,0.990919241737438,-0.03474817818273565,0.3140110885514943,-0.2722078165754,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0.389,0.4875233327749554,0.9641511803032148,1,0.4875233327749554,0.0,0.999550792708122,-0.30280555273527,-0.3653271525877493,0.22928708201164383,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0.386,0.4868305660083393,0.9621696332193179,1,0.4868305660083393,0.0,0.9994995174041194,-1.106977676392873,-0.7051615622671373,-0.7737027151624438,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.33,0.47021271782034996,0.9149263727797275,1,0.47021271782034996,0.0,0.9974383282583767,-0.03474817818273565,1.2637623132683053,0.9815294298922096,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.21,0.407308237088326,0.7414827399312737,1,0.407308237088326,0.0,0.9750654272164498,2.5564731091584294,-0.345823037635333,0.22928708201164383,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.419,0.493395378981198,0.9809852696140275,1,0.493395378981198,0.0,0.9998741326845355,0.5013665709223329,-0.4344180004700373,-1.2751976137494878,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.263,0.440262421744123,0.8312397541751453,1,0.440262421744123,0.0,0.9896786222647287,-1.3750350509454072,-0.9405332545742621,-0.7737027151624438,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.369,0.482533936630368,0.9499011703918125,1,0.482533936630368,0.0,0.9991195940748745,-0.8389203018403386,0.04855677826691395,-1.0244501644559658,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.363,0.4808648458766766,0.9451452706123662,1,0.4808648458766766,0.0,0.9989432444790177,-0.7495678436561605,1.7133486918324763,0.48003453130516577,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.228,0.41954260808647315,0.7745085286615678,1,0.41954260808647315,0.0,0.9812402847149464,-0.6602153854719823,-0.9739216547470424,-1.2751976137494878,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.401,0.49010100999691897,0.9715325521731815,1,0.49010100999691897,0.0,0.999717242143678,-0.12410063636691375,0.17682112744551565,1.7337717777727755,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
