entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.0,0.9873944843383375,3.2631632199415774,0.040697351800774814,0.8157908049853944,0.010174337950193704,16.0,0,-1.017625218208695,-0.07937699269215527,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9892366698945321,3.438578666178852,0.026287977967730244,0.859644666544713,0.006571994491932561,16.0,1,-0.03474817818273565,0.3140110885514943,-0.2722078165754,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.9885173903891564,3.6749571820898077,0.038068940100169875,0.8503050262305634,0.008808323337263214,20.0,1,-0.30280555273527,-0.3653271525877493,0.22928708201164383,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.9849900098451574,4.588096272011913,0.024527114749539412,0.8944907615459698,0.0047817823014468545,35.0,1,-1.106977676392873,-0.7051615622671373,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.9862187199222405,4.498795251297228,0.029043508870879496,0.8770807218933181,0.005662294081830175,35.0,1,-0.03474817818273565,1.2637623132683053,0.9815294298922096,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9854054682825988,3.8081155503804305,0.025055493712859228,0.8811149715529168,0.005797295365116953,20.0,1,2.5564731091584294,-0.345823037635333,0.22928708201164383,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9949041692998883,2.584981958757681,0.024401779473002073,0.8154710151128235,0.007697904354803132,9.0,1,0.5013665709223329,-0.4344180004700373,-1.2751976137494878,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.0,0.9951442089848421,3.5903165851578094,0.039583479481357604,0.830721036151662,0.009158754753042536,20.0,1,-1.3750350509454072,-0.9405332545742621,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.9962572968375276,3.0670864035289056,0.025194299313673164,0.8555421159668828,0.007027772064172217,12.0,1,-0.8389203018403386,0.04855677826691395,-1.0244501644559658,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9870084402431714,5.291114195831295,0.025274589983127007,0.9071170865526719,0.004333116160556713,57.0,1,-0.7495678436561605,1.7133486918324763,0.48003453130516577,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9974015885677396,2.966785230126745,0.03127711942837602,0.8275638112058195,0.008724531824833407,12.0,1,-0.6602153854719823,-0.9739216547470424,-1.2751976137494878,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.9951442089848421,3.782318883515159,0.03215593420811776,0.8751461848681528,0.007440182599557048,20.0,1,-0.12410063636691375,0.17682112744551565,1.7337717777727755,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9936167534536142,3.4217143175702374,0.020445274794970544,0.8554285793925593,0.005111318698742636,16.0,0,-0.6602153854719823,-0.6790458829240714,0.22928708201164383,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9902716614103877,3.268390826228965,0.04343576054804714,0.8170977065572412,0.010858940137011785,16.0,1,0.054604280001442455,1.2783077549277344,3.238256473533907,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0.9960462879344312,3.6803679130802225,0.03151410980403741,0.8515569514990136,0.007291678415778632,20.0,1,0.5907190291065111,0.9447543314194634,3.238256473533907,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.0,0.9924820324406043,3.5212901466621718,0.028654270139203526,0.8147498221517596,0.006629973824205972,20.0,1,0.5907190291065111,0.23896983271762162,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9902716614103877,3.794085994679552,0.028294345883035647,0.8778688380234223,0.0065466951929409834,20.0,1,-1.106977676392873,-0.02053406961537408,-0.5229552658689219,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9912540071703689,3.3589700970429837,0.020033422184132916,0.8397425242607459,0.005008355546033229,16.0,0,2.6458255673426074,-0.7709466279541005,-0.2722078165754,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9885173903891564,3.787330408179863,0.0326248396180298,0.8260330171913433,0.007115617546031893,24.0,0,-1.017625218208695,-0.43177337471377747,-0.2722078165754,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9974015885677396,3.0928125680797836,0.022258181197758523,0.8627182480870104,0.006208762628139345,12.0,0,-0.7495678436561605,0.07037494075605753,-0.5229552658689219,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9899325174518773,3.914347686862169,0.03001163578292514,0.8537360308282766,0.006545666573762525,24.0,1,-0.03474817818273565,1.7943403556179334,2.235266676359819,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9892366698945321,3.7342629391996196,0.023030838060213728,0.8640270863407183,0.005328834157944026,20.0,1,-0.8389203018403386,-0.005327471516880064,-0.0214603672818781,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,0.9956068607005618,3.048989702047499,0.028159508426934612,0.85049416874909,0.00785489622869695,12.0,1,-0.21345309455109185,0.8726882795613832,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9902716614103877,2.9791041566976837,0.018311377676930196,0.8310000888707771,0.005107829628133251,12.0,1,0.5907190291065111,-0.6370624490434467,-1.442362579945169,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9915697693063807,3.4715716197329405,0.027338631519966603,0.8678929049332351,0.006834657879991651,16.0,1,-0.21345309455109185,-0.11772406615792279,-1.0244501644559658,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9958294764724046,3.499642239479858,0.024843539106628124,0.8749105598699645,0.006210884776657031,16.0,1,-0.48151046910362616,-0.5312774187930536,0.22928708201164383,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9912540071703689,3.712321102456613,0.02392521779119027,0.8589502233616784,0.005535774141983677,20.0,1,-1.017625218208695,-0.36598830902681423,1.2322768791857315,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.9849900098451574,4.32554487167583,0.023743600374135886,0.8731072813176528,0.004792624047689727,31.0,1,-0.21345309455109185,0.9450849096389959,1.7337717777727755,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.0,0.9888799605926126,3.8911494202516286,0.023736724910913328,0.9003271999954545,0.0054921609961518444,20.0,1,0.5907190291065111,2.329546493041016,1.2322768791857315,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9892366698945321,3.608085267877872,0.025415266798415895,0.834832322209633,0.0058805390187960235,20.0,1,0.23330919636979866,-0.1887983833574057,-0.7737027151624438,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9866165198488093,3.3757990511974056,0.02373344772758328,0.8439497627993514,0.00593336193189582,16.0,1,-1.106977676392873,-0.8423515233731159,-0.6901202320646033,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.9918796925533511,3.3030329734597865,0.03447465852673031,0.8257582433649466,0.008618664631682578,16.0,0,0.7694239454748673,-0.5121038820601698,-0.7737027151624438,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.9899325174518773,3.9094772596924323,0.04067042887226071,0.8526737697587541,0.008870395093932363,24.0,1,-0.30280555273527,-0.6281368371160697,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9933418121880535,4.6005648841705264,0.02634922285629658,0.8766441366397091,0.005020881631615132,38.0,1,-0.6602153854719823,-0.6965665285592928,-1.2751976137494878,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.0,0.9805107178796568,3.97893184815661,0.03472215326707975,0.8678221136008799,0.007573050654529535,24.0,1,0.054604280001442455,-0.11607117506026039,1.2322768791857315,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.982824252303905,3.6545535923614976,0.030014349561599478,0.8455840800971821,0.006944666570715287,20.0,1,0.054604280001442455,-0.22152562709112109,0.22928708201164383,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.0,0.9977366703420345,2.9794341796755965,0.01822880832090996,0.8310921464523686,0.005084797488744463,12.0,1,-0.48151046910362616,-0.18780664869880825,1.2322768791857315,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.0,0.9974015885677396,3.485975352346794,0.030837962593463074,0.8714938380866984,0.0077094906483657685,16.0,0,1.4842436109482922,-0.42879817073798515,-0.7737027151624438,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9732424074349137,3.726803717754045,0.022206990853858837,0.8623011850110782,0.005138213863420962,20.0,1,0.7694239454748673,0.018143582069925918,-0.10504285037971874,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.99819587904281,3.609373880070251,0.03565511264298271,0.8351304789961616,0.008249816253343287,20.0,0,-1.106977676392873,0.9252502164670472,1.2322768791857315,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9956068607005618,3.839418530468481,0.030104748557677797,0.8883577991522653,0.006965582928899327,20.0,1,-0.3921580109194481,0.3447548629680148,1.2322768791857315,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.9849900098451574,3.206328808612337,0.030003539289615355,0.8015822021530843,0.007500884822403839,16.0,0,2.288415734605895,-0.46879813530141506,-0.7737027151624438,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.9993506898146103,3.3494501612583027,0.03765246839104468,0.8373625403145757,0.00941311709776117,16.0,0,-0.8389203018403386,0.10541623202650027,0.22928708201164383,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.0,0.9854054682825988,3.1362338029436136,0.03124563215357268,0.8748302952437369,0.0087157486716492,12.0,0,-0.21345309455109185,-0.1980545735043151,0.7307819805986877,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9823733825422625,4.543904562856085,0.02433015530079213,0.885875189153135,0.004743383279966336,35.0,1,-0.30280555273527,-0.22648430038410824,-0.0214603672818781,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0.0,0.9924820324406043,2.9180269363152385,0.02537968725976088,0.8139630291051146,0.007079484723942155,12.0,1,1.2161862363957578,-0.7167317999507741,-0.7737027151624438,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9972253609153698,4.088636309451454,0.03659364602387188,0.8598807663885062,0.007696006689374202,27.0,1,1.7523009855008265,1.137812011626431,0.22928708201164383,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9924820324406043,4.341435734945097,0.0439543798342875,0.8763148375535554,0.0088721514208336,31.0,0,-0.48151046910362616,-0.8304507074699466,-1.0244501644559658,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,0.9743523445292506,3.12744207519406,0.03218200696416355,0.8723779048079138,0.008976943819548947,12.0,0,-0.8389203018403386,-0.9325993773054826,-0.7737027151624438,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.0,0.9885173903891564,4.035180676968113,0.03891405166187463,0.8800902245838284,0.008487321686001567,24.0,0,-1.106977676392873,-0.9352440030617424,-1.442362579945169,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.9972253609153698,3.6662664566729832,0.027387069581055246,0.8482941817125564,0.0063367712233465675,20.0,0,-1.106977676392873,-0.06483155103272621,0.22928708201164383,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
