entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.0,0.9881489563064276,3.3770162664248433,0.02196783083310121,0.8442540666062108,0.0054919577082753026,16.0,0,-1.017625218208695,-0.07937699269215527,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9906049558738163,4.5737346540847374,0.030474101135221338,0.8481946249610447,0.005651392294987988,42.0,1,-0.03474817818273565,0.3140110885514943,-0.2722078165754,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.9854054682825988,3.2472588490847265,0.021156571423554107,0.8118147122711816,0.005289142855888527,16.0,1,-0.30280555273527,-0.3653271525877493,0.22928708201164383,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.992183779438731,3.43270409451548,0.02335115113903646,0.85817602362887,0.005837787784759115,16.0,1,-1.106977676392873,-0.7051615622671373,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.9866165198488093,3.2047837298351176,0.03301475709439083,0.8011959324587794,0.008253689273597707,16.0,1,-0.03474817818273565,1.2637623132683053,0.9815294298922096,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9936167534536141,3.7697680028318716,0.030427753373534802,0.8722421845220725,0.007040319206034326,20.0,1,2.5564731091584294,-0.345823037635333,0.22928708201164383,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9819165980553664,4.611415915052552,0.024405742275752564,0.8787118159005658,0.0046505486619684375,38.0,1,0.5013665709223329,-0.4344180004700373,-1.2751976137494878,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.0,0.9858150371789198,4.163698501069535,0.026886020532109194,0.8756670897418829,0.005654396769613601,27.0,1,-1.3750350509454072,-0.9405332545742621,-0.7737027151624438,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.9895875212220556,3.8403122790746678,0.023962908176023347,0.8375885906309236,0.005226413121645862,24.0,1,-0.8389203018403386,0.04855677826691395,-1.0244501644559658,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9946583178227808,3.6790353052702107,0.019869499206076353,0.8512486150850904,0.004597369222681194,20.0,1,-0.7495678436561605,1.7133486918324763,0.48003453130516577,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9873944843383377,3.0803021817155942,0.03809674077674235,0.8592285640633495,0.010626817091972033,12.0,1,-0.6602153854719823,-0.9739216547470424,-1.2751976137494878,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.9873944843383377,3.5061081543275647,0.015571745502162105,0.8765270385818912,0.0038929363755405262,16.0,1,-0.12410063636691375,0.17682112744551565,1.7337717777727755,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9918796925533511,3.8412912737908926,0.036345264062135556,0.8378021135803634,0.00792705808529926,24.0,0,-0.6602153854719823,-0.6790458829240714,0.22928708201164383,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9775387286988189,3.3370399335798333,0.029204166732988562,0.8342599833949583,0.007301041683247141,16.0,1,0.054604280001442455,1.2783077549277344,3.238256473533907,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0.9780489236102555,3.3597565715559568,0.033489257510351624,0.8399391428889892,0.008372314377587906,16.0,1,0.5907190291065111,0.9447543314194634,3.238256473533907,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.0,0.9909324035683699,2.546393063446625,0.01612757111625875,0.8032975740082238,0.005087682235043645,9.0,1,0.5907190291065111,0.23896983271762162,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9814538950336537,3.845449309825925,0.028871991694473992,0.8387089990858344,0.006297105306735401,24.0,1,-1.106977676392873,-0.02053406961537408,-0.5229552658689219,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9832692110965187,3.0068805830209735,0.04208107720511231,0.838748127049057,0.011738219631766645,12.0,0,2.6458255673426074,-0.7709466279541005,-0.2722078165754,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9814538950336537,3.146618973281339,0.04233784130328667,0.7866547433203348,0.010584460325821667,16.0,0,-1.017625218208695,-0.43177337471377747,-0.2722078165754,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9814538950336537,4.155110965927065,0.032691018237508106,0.8387053531196447,0.006598652170679774,31.0,0,-0.7495678436561605,0.07037494075605753,-0.5229552658689219,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9881489563064276,4.089437173583327,0.030064402602033517,0.8600491960582953,0.006322842041658046,27.0,1,-0.03474817818273565,1.7943403556179334,2.235266676359819,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9999278640456615,4.116556546733747,0.02130560006135311,0.8657526691978978,0.004480778998800526,27.0,1,-0.8389203018403386,-0.005327471516880064,-0.0214603672818781,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,0.9906049558738163,4.004231791829184,0.0362107287220404,0.8733401399028609,0.007897715350200776,24.0,1,-0.21345309455109185,0.8726882795613832,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.989236669894532,4.324788812863986,0.028501184566838093,0.8729546715370796,0.005752938071324118,31.0,1,0.5907190291065111,-0.6370624490434467,-1.442362579945169,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9975720245861465,3.4498079945474283,0.035273747389657724,0.8624519986368571,0.008818436847414431,16.0,1,-0.21345309455109185,-0.11772406615792279,-1.0244501644559658,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9946583178227808,4.496660037837047,0.03504517044174919,0.8766644427655867,0.006832372151424447,35.0,1,-0.48151046910362616,-0.5312774187930536,0.22928708201164383,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,0.9888799605926126,2.9400687660712097,0.018959858712637414,0.8201114420247858,0.0052887188384323,12.0,1,-1.017625218208695,-0.36598830902681423,1.2322768791857315,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.9986030202378096,3.9594392564928866,0.04057777538298658,0.8635706956971007,0.008850186970254234,24.0,1,-0.21345309455109185,0.9450849096389959,1.7337717777727755,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.0,0.9927744539878083,3.3835602611525615,0.028100833934044302,0.8458900652881404,0.007025208483511076,16.0,1,0.5907190291065111,2.329546493041016,1.2322768791857315,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9881489563064276,3.104053381827183,0.02745785673606687,0.8658537937852259,0.007659175439225214,12.0,1,0.23330919636979866,-0.1887983833574057,-0.7737027151624438,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9987271686073539,3.9823570282230647,0.022300429158182075,0.868569160074197,0.004863819312518784,24.0,1,-1.106977676392873,-0.8423515233731159,-0.6901202320646033,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.9918796925533511,4.301318007601002,0.02996531474265659,0.9046098368560574,0.006302002882091827,27.0,0,0.7694239454748673,-0.5121038820601698,-0.7737027151624438,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.982824252303905,3.4737719174556068,0.03640910545901141,0.8684429793639017,0.009102276364752852,16.0,1,-0.30280555273527,-0.6281368371160697,-0.2722078165754,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9962572968375276,4.212502097367333,0.037721536387510066,0.8859309700704063,0.007933213219102845,27.0,1,-0.6602153854719823,-0.6965665285592928,-1.2751976137494878,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.0,0.9956068607005618,3.5863572274664315,0.033031221285137,0.8298049270437708,0.007642704959439595,20.0,1,0.054604280001442455,-0.11607117506026039,1.2322768791857315,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9915697693063807,4.404945106049221,0.02512898937721546,0.8587837893711769,0.004899123190161271,35.0,1,0.054604280001442455,-0.22152562709112109,0.22928708201164383,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.0,0.9837082626231857,3.225567613797504,0.04457407400684177,0.806391903449376,0.011143518501710442,16.0,1,-0.48151046910362616,-0.18780664869880825,1.2322768791857315,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.0,0.982824252303905,5.060809326284968,0.022179588004806048,0.8835334510019651,0.003872188550931497,53.0,0,1.4842436109482922,-0.42879817073798515,-0.7737027151624438,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9849900098451575,3.7866394918944812,0.03848372087711813,0.8761458795147234,0.008904294572286508,20.0,1,0.7694239454748673,0.018143582069925918,-0.10504285037971874,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.9885173903891562,2.9542300842197866,0.02519818735209679,0.8240616418234528,0.007028856605062926,12.0,0,-1.106977676392873,0.9252502164670472,1.2322768791857315,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9873944843383377,4.639534086316222,0.03691134379764799,0.8603970654096591,0.006845172660222764,42.0,1,-0.3921580109194481,0.3447548629680148,1.2322768791857315,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.9790514648094593,3.454499629728,0.03970332768057031,0.863624907432,0.009925831920142578,16.0,0,2.288415734605895,-0.46879813530141506,-0.7737027151624438,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.9909324035683699,3.360161774497081,0.0288089129413903,0.8400404436242702,0.007202228235347575,16.0,0,-0.8389203018403386,0.10541623202650027,0.22928708201164383,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.0,0.992183779438731,3.313765536384176,0.03506324441381646,0.828441384096044,0.008765811103454115,16.0,0,-0.21345309455109185,-0.1980545735043151,0.7307819805986877,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.9980485963165613,4.148050471485023,0.043381683936207865,0.8723761539253377,0.00912359838512883,27.0,1,-0.30280555273527,-0.22648430038410824,-0.0214603672818781,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0.0,0.9862187199222405,3.368206202913606,0.030859698602185372,0.8420515507284015,0.007714924650546343,16.0,1,1.2161862363957578,-0.7167317999507741,-0.7737027151624438,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.994149171480893,3.373785939751373,0.023298572072096405,0.8434464849378432,0.005824643018024101,16.0,1,1.7523009855008265,1.137812011626431,0.22928708201164383,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9962572968375276,4.0701499605104425,0.026933978341308038,0.8877171754120694,0.005874416276484639,24.0,0,-0.48151046910362616,-0.8304507074699466,-1.0244501644559658,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,0.9885173903891562,3.4258489682981774,0.023224342006211353,0.8564622420745444,0.005806085501552838,16.0,0,-0.8389203018403386,-0.9325993773054826,-0.7737027151624438,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.0,0.9873944843383377,3.7817117797651556,0.030817038269427884,0.8248075702190236,0.00672132831284459,24.0,0,-1.106977676392873,-0.9352440030617424,-1.442362579945169,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.9832692110965187,3.3296710360744184,0.021336496939842086,0.8324177590186046,0.0053341242349605215,16.0,0,-1.106977676392873,-0.06483155103272621,0.22928708201164383,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.9964625048848765,3.258044531627712,0.028117984483928663,0.814511132906928,0.007029496120982166,16.0,1,0.054604280001442455,1.0948368430872089,0.7307819805986877,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
