entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.9854054682825988,0.9991659615315873,4.699655304713081,0.04796821563265049,0.9162402014448066,0.009351836401731763,35.0,1,-0.5714635006463117,1.4348991779120275,1.3465830153486362,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.994149171480893,0.9988455359952018,3.3485492659071596,0.04036436643700345,0.8371373164767899,0.010091091609250863,16.0,1,-1.261415354587746,-0.8542998125746444,-0.7378429886541339,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9257724232145381,0.9800302358597729,3.2435050840114883,0.02530889229293637,0.8108762710028721,0.006327223073234092,16.0,1,-0.5714635006463117,-0.3069574975560266,0.3043700133472512,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8861256474645222,0.8144326879441559,4.219072589162531,0.02151918315305816,0.920197839894857,0.004693426205704733,24.0,0,-1.3476593363304252,-0.4194093777904596,-0.21673648765344133,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9697686402763742,0.9962572968375276,4.0466262632539705,0.032337028483275125,0.8510456370235383,0.006800797804061983,27.0,1,-0.05399961019023594,-0.15587418907779177,-0.4772897381537876,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.9228919718923305,0.9754383526853785,3.5787378263440575,0.03477678126105085,0.8280419636267284,0.008046589507629747,20.0,1,-1.0889273911023873,-0.6469905639791931,-0.4772897381537876,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.9349579708037453,0.9780489236102555,4.827383983512836,0.02624443680752149,0.8952336453934485,0.004867005176041227,42.0,1,-0.3989755371609531,0.5115697939463089,1.3465830153486362,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.9754383526853786,0.9295231861792265,4.578763657473595,0.028881717841551205,0.8926712841438678,0.005630751461001137,35.0,1,0.03224437155244334,-0.5410410033501525,-0.4772897381537876,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.9837082626231859,0.9149263727797275,4.342941869758124,0.029054407334458035,0.8466956990696153,0.005664418835629604,35.0,1,1.6708800246633497,1.4291618370837402,0.3043700133472512,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9010891843657631,0.7883249003933805,4.766856875959132,0.023814263590220174,0.8840089524074572,0.004416331926162503,42.0,1,0.7221962254938776,-0.6339859247684083,-0.4772897381537876,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
