entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,Age,Credit amount,Duration,Job_0,Job_1,Job_2,Job_3,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
0.9295231861792265,0.9858150371789198,4.4691712507841395,0.02300030857357885,0.8713052557287053,0.004484117662760196,35.0,1,-0.5714635006463117,1.4348991779120275,1.3465830153486362,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9944066525627802,0.8371268093994261,3.2878205147795834,0.02055261611200521,0.9171143391648311,0.0057330072791196085,12.0,1,-1.261415354587746,-0.8542998125746444,-0.7378429886541339,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.6690158350565577,0.8885020591088226,3.7306872047740898,0.044872723495327956,0.7846005195867687,0.009437178792329136,27.0,1,-0.5714635006463117,-0.3069574975560266,0.3043700133472512,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.9849900098451575,0.9732424074349137,4.132244435164378,0.028081343615478958,0.9012602468426796,0.006124661567256457,24.0,0,-1.3476593363304252,-0.4194093777904596,-0.21673648765344133,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9587452303135015,0.9906049558738163,4.347492533322312,0.0302531995403295,0.8775373967736078,0.006106580693401529,31.0,1,-0.05399961019023594,-0.15587418907779177,-0.4772897381537876,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.910787283866183,1.0,3.7358189069107333,0.033648734794711636,0.86438710336945,0.007785584131886999,20.0,1,-1.0889273911023873,-0.6469905639791931,-0.4772897381537876,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.6667737919919465,0.8712907840103599,3.34304710303548,0.02552102173829695,0.7735082652092586,0.005905008407818517,20.0,1,-0.3989755371609531,0.5115697939463089,1.3465830153486362,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.8943244161582129,0.9996508396313202,4.562274795578277,0.03932949477937556,0.8693479061765096,0.007494290780241423,38.0,1,0.03224437155244334,-0.5410410033501525,-0.4772897381537876,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.8931734583778568,0.9998153271549207,2.5509104714213278,0.032243196963323284,0.8047226575583544,0.010171596157212765,9.0,1,1.6708800246633497,1.4291618370837402,0.3043700133472512,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.8908512966034441,0.999953833266239,2.5422448396716946,0.055401828631151985,0.8019889551061858,0.01747733104283042,9.0,1,0.7221962254938776,-0.6339859247684083,-0.4772897381537876,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.8861256474645223,0.9974015885677396,5.08180840742351,0.044570201184563875,0.8568594625220365,0.007515119730943792,61.0,0,-0.14024359193291522,-0.625188668831701,-0.9983962391544802,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
