entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,priors_count,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_F,c_charge_degree_M
0.43312311020240934,0.9960462879344312,3.514151242847254,0.03080709616288803,0.8785378107118135,0.007701774040722007,16.0,0,-0.5368266925707568,0,1,0,0,1,1,0
0.426376131887653,0.9966619137320386,3.6632295417613547,0.03873771690362566,0.8475915057667855,0.008963063719049492,20.0,1,-0.7338780825023853,0,1,1,0,0,1,0
0.6951533369561016,0.9770225785327741,3.988915192030382,0.045244030820124695,0.8699995237481171,0.009867917308594876,24.0,0,1.2366358168139007,0,1,0,1,0,1,0
0.4689955935892812,0.9906049558738163,3.155848054171744,0.024217836277657518,0.8803015522580528,0.006755394588586567,12.0,0,-0.5368266925707568,0,1,0,0,1,1,0
0.4968922684853696,0.9984730898903078,3.1075180194920806,0.03339317280298734,0.8668202300210861,0.0093147899863025,12.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0.5235844710556565,0.9933418121880535,3.1344142929236876,0.02743221954417648,0.8743227557591368,0.007652024125401078,12.0,0,-0.1427239127074995,0,1,0,0,1,1,0
0.4815485438118001,0.9990649315776107,3.4875972997771263,0.034443123317263506,0.8718993249442816,0.008610780829315877,16.0,1,0.05432747722412909,1,0,1,0,0,0,1
0.48773158354050183,0.9975720245861465,4.423418723536884,0.015290544891777912,0.892863028916078,0.003086382519747956,31.0,1,-0.1427239127074995,0,1,1,0,0,0,1
0.5656086658870978,0.9999278640456615,3.813102084044077,0.028692339886447385,0.8822687468018723,0.006638782334298692,20.0,0,0.2513788671557577,0,1,1,0,0,1,0
0.45941303270472067,0.9912540071703689,3.4186692704617236,0.03578560656461463,0.8546673176154309,0.008946401641153658,16.0,0,-0.5368266925707568,0,1,1,0,0,1,0
0.5118645037875602,0.9994343896240241,4.324714483689563,0.027967422659668558,0.8729396682611158,0.005645198717909615,31.0,1,-0.1427239127074995,0,1,0,1,0,1,0
0.6048125901165883,0.9877746553159469,3.84770081274921,0.03631145035540832,0.8902741388272652,0.00840167850047368,20.0,0,1.039584426882272,0,1,1,0,0,1,0
0.5491528919535208,0.9949041692998883,2.5736877763962704,0.025356227098953084,0.8119080972657855,0.007998999057522195,9.0,0,0.4484302570873863,0,1,1,0,0,0,1
0.5177526267252631,0.9997662707810439,4.214788222810639,0.03866902113971329,0.8864117649245993,0.00813247865950959,27.0,0,-0.1427239127074995,0,1,0,1,0,0,1
0.45941303270472067,0.9966619137320386,4.217521845890257,0.029709699506953107,0.8869866729699261,0.006248244462868005,27.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0.4496822131225001,0.9946583178227809,3.8295469047041606,0.022423733444503026,0.8860737200219351,0.005188363376759819,20.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0.6930283686032681,0.9621696332193179,3.917393465770983,0.026975572918729814,0.854400328280728,0.00588348823234366,24.0,0,1.4336872067455293,0,1,0,1,0,1,0
0.40918740502952844,0.992183779438731,3.5254270263383587,0.020182570128280827,0.8813567565845897,0.005045642532070207,16.0,0,-0.5368266925707568,1,0,1,0,0,1,0
0.4496822131225001,0.9912540071703689,3.3843788861910915,0.02200461534688203,0.8460947215477729,0.005501153836720508,16.0,0,-0.7338780825023853,1,0,0,0,1,0,1
0.49080020306391225,0.9892366698945321,3.702031520951251,0.04414108476514176,0.856569438378806,0.010213285319891954,20.0,1,-0.7338780825023853,0,1,0,1,0,1,0
0.43646981706410287,0.9949041692998883,5.205910526280639,0.03396513911197331,0.9224031143303163,0.006018073099295095,50.0,1,-0.7338780825023853,0,1,1,0,0,1,0
0.4464049375696702,0.9983373765218819,3.4617189636609096,0.030986378905654755,0.8654297409152274,0.007746594726413689,16.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0.4689955935892812,0.9977366703420345,4.023650415796897,0.02027753123496385,0.8775754251346722,0.004422616593216273,24.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0.499915958164528,0.9927744539878083,3.399240945434626,0.022796058574994376,0.8498102363586565,0.005699014643748594,16.0,0,-0.5368266925707568,0,1,1,0,0,1,0
0.7564987103663676,0.9149263727797274,3.380201587468791,0.025620556953467433,0.8450503968671977,0.006405139238366858,16.0,1,2.2218927664720436,0,1,0,1,0,1,0
0.532228519780809,0.9984730898903078,3.8496649233107645,0.034447569791082815,0.8907285912194458,0.007970417145956846,20.0,0,0.05432747722412909,0,1,1,0,0,1,0
0.5293608652873644,0.9975720245861465,3.0799208050177804,0.024628377990906395,0.8591221817238589,0.006869912303392865,12.0,0,-0.33977530263912814,0,1,0,1,0,1,0
0.426376131887653,0.9944066525627802,2.668974787080595,0.03934501429846293,0.8419678023505964,0.012411970087797332,9.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0.426376131887653,0.9870084402431714,3.7874837676179496,0.030585514662961562,0.8763412265230338,0.007076821731287666,20.0,0,-0.5368266925707568,0,1,0,0,1,1,0
0.426376131887653,0.9960462879344312,3.437147390584701,0.03554700276420896,0.8592868476461752,0.00888675069105224,16.0,0,-0.5368266925707568,0,1,1,0,0,1,0
0.45941303270472067,0.997895527159741,3.7301909258235737,0.019059052373495887,0.8630849111618064,0.004409849482697737,20.0,0,-0.33977530263912814,0,1,1,0,0,1,0
0.48464773973144537,0.99819587904281,3.113497088254384,0.0234611204950382,0.8684880490738938,0.006544314059162043,12.0,0,-0.5368266925707568,0,1,1,0,0,0,1
0.4464049375696702,0.9977366703420345,3.965377434505959,0.0389877790333343,0.8648658378083256,0.008503401942153706,24.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0.43979890827156226,0.9881489563064275,3.1382467663522418,0.030372169973908014,0.8753917971864273,0.008472102558338704,12.0,0,-0.7338780825023853,1,0,1,0,0,0,1
0.4815485438118001,0.9987271686073539,2.8320629809945657,0.02754719855595467,0.8934163993488745,0.00869017359824625,9.0,1,-0.5368266925707568,1,0,0,0,1,1,0
0.5546892893228762,0.9975720245861465,3.8896088186967526,0.03413849667170483,0.899970738360496,0.007898904359859432,20.0,0,0.2513788671557577,0,1,0,1,0,1,0
0.4561861025695263,0.9938858724897721,4.586932176966372,0.02556922051072097,0.8942638107144999,0.004984950221356705,35.0,0,-0.5368266925707568,0,1,1,0,0,0,1
0.5407504779634866,0.9989581233509567,3.398943521849657,0.027414168759469153,0.8497358804624142,0.006853542189867288,16.0,0,0.2513788671557577,0,1,1,0,0,1,0
0.44311055824469103,0.9986030202378096,4.032592364528042,0.0205052150454571,0.8795257025316492,0.004472275409500489,24.0,0,-0.5368266925707568,1,0,1,0,0,1,0
0.5235844710556565,0.9992612140227841,3.3621700905535254,0.023168651577823968,0.8405425226383814,0.005792162894455992,16.0,0,-0.33977530263912814,0,1,1,0,0,1,0
0.532228519780809,0.9998961234639353,3.121725863234249,0.023520941363508407,0.8707834078058777,0.006561000668424528,12.0,1,0.05432747722412909,0,1,1,0,0,1,0
0.5264795487695574,0.9998961234639353,3.4710108499634202,0.01843949171653788,0.8677527124908551,0.00460987292913447,16.0,0,-0.33977530263912814,0,1,0,1,0,1,0
0.532228519780809,0.9998961234639353,3.836595017408014,0.0241027219575788,0.8877044997455015,0.00557684473883107,20.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0.5628977911449632,0.9964625048848765,3.460965866741769,0.02987996754554112,0.8652414666854422,0.00746999188638528,16.0,0,0.6454816470190149,0,1,1,0,0,0,1
0.686596131181084,0.9679505356936393,3.6135760209357466,0.030740973057524282,0.9033940052339366,0.0076852432643810704,16.0,0,1.4336872067455293,0,1,1,0,0,0,1
0.5816138985648369,0.9895875212220556,3.682429117673751,0.029918198222390238,0.852033869334821,0.006922419245656111,20.0,0,1.2366358168139007,1,0,1,0,0,1,0
0.4784338654596383,0.9995844639313985,4.128700784174285,0.026830279340760616,0.8683067227764549,0.005642673844239809,27.0,1,-0.1427239127074995,0,1,0,1,0,0,1
0.6222126380063133,0.9790514648094593,3.047438170408836,0.03647717164077611,0.8500613799435307,0.010175049706499942,12.0,1,0.8425330369506435,0,1,0,1,0,1,0
0.4815485438118001,0.9915697693063807,4.5316367916080225,0.029118066756657134,0.8834834764697959,0.005676829814315847,35.0,1,-0.33977530263912814,1,0,1,0,0,0,1
0.6246538232507122,0.982824252303905,3.034364889577763,0.03488659761546418,0.8464146804791867,0.009731370302603286,12.0,0,0.6454816470190149,0,1,1,0,0,1,0
0.4297586093037604,0.9862187199222405,3.788395631273957,0.0375052149692313,0.8765522119064061,0.008677889623753383,20.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0.5029249112475598,0.9983373765218819,3.6417665816324294,0.01835325896078956,0.8426254444030358,0.004246544264005821,20.0,1,-0.5368266925707568,0,1,1,0,0,1,0
0.4721575272466676,0.9991659615315873,3.8009615613699537,0.0103607968457364,0.8794596943587083,0.0023972626610777393,20.0,1,-0.1427239127074995,0,1,0,1,0,0,1
0.4784338654596383,0.9862187199222405,3.139672359881783,0.02533589044107503,0.8757894564448587,0.007067267910327783,12.0,0,-0.7338780825023853,0,1,0,0,1,1,0
0.5407504779634866,0.9998153271549207,2.9388691261747812,0.03511841210763864,0.8197768109383554,0.009796033319895014,12.0,0,-0.5368266925707568,1,0,1,0,0,1,0
0.39864578980597576,0.9881489563064275,3.4430978720626464,0.02742526173891658,0.8607744680156616,0.006856315434729145,16.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0.4561861025695263,0.9953784388202257,4.110548139818703,0.03420968817058201,0.896528191707602,0.00746127981749062,24.0,0,-0.33977530263912814,0,1,1,0,0,0,1
0.5059192440727412,0.9990649315776107,3.489154443627335,0.023865594479796495,0.8722886109068337,0.005966398619949124,16.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0.5656086658870978,0.9974015885677396,3.0769235039017504,0.024596775774239125,0.8582861057215501,0.006861097087986605,12.0,1,0.2513788671557577,0,1,0,0,1,1,0
0.43312311020240934,0.9906049558738163,3.72269991070711,0.017135432944442953,0.861351653469406,0.003964765856404076,20.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0.48773158354050183,0.99819587904281,3.0944614620162594,0.03832536639122736,0.8631781954187172,0.010690590594327766,12.0,0,-0.5368266925707568,0,1,1,0,0,1,0
0.41611895125187054,0.9944066525627802,3.4240186491817375,0.022669050510455396,0.8560046622954344,0.005667262627613849,16.0,0,-0.7338780825023853,1,0,0,0,1,1,0
0.5264795487695574,0.9990649315776107,3.724110515447004,0.014966734013845122,0.8616780366735973,0.0034629761729608743,20.0,0,0.05432747722412909,1,0,0,1,0,1,0
0.4529425481872832,0.997895527159741,3.5288662256956647,0.022214771951527358,0.8822165564239162,0.0055536929878818395,16.0,1,-0.5368266925707568,0,1,0,1,0,1,0
0.499915958164528,0.9958294764724046,4.909212142563691,0.028838229123194076,0.9104085975773071,0.005348021427924984,42.0,1,-0.7338780825023853,0,1,0,1,0,0,1
0.49080020306391225,0.9995123141215677,3.9298637431721146,0.026929661028593527,0.9092848508564867,0.00623093684979398,20.0,0,-0.1427239127074995,0,1,0,1,0,1,0
0.5118645037875602,0.9975720245861465,3.688040933792267,0.039928348030325175,0.8533323213209044,0.009238549821677638,20.0,0,-0.33977530263912814,0,1,0,0,1,0,1
0.832722637493494,0.9021932572871765,4.203773380589581,0.036003593983131583,0.884095234361879,0.007571912893154662,27.0,0,2.418944156403672,0,1,0,1,0,1,0
0.42297549123463085,0.9885173903891564,3.4556601332117554,0.03802506066861796,0.8639150333029388,0.00950626516715449,16.0,0,-0.5368266925707568,0,1,0,0,1,0,1
0.5350826097473704,0.9999971146079947,3.5731469080010356,0.03487883507604468,0.8932867270002589,0.00871970876901117,16.0,1,0.4484302570873863,0,1,0,1,0,0,1
0.532228519780809,0.9989581233509567,4.062604566492187,0.02390451578297148,0.8860714925919657,0.005213677490101938,24.0,0,0.05432747722412909,0,1,1,0,0,1,0
0.4464049375696702,0.9924820324406043,3.512345897508374,0.02679562660173803,0.8780864743770935,0.006698906650434508,16.0,1,-0.7338780825023853,0,1,1,0,0,0,1
0.4815485438118001,0.9988455359952018,3.7698736935760477,0.03213067394917537,0.8722666390576073,0.0074343379259790236,20.0,1,0.05432747722412909,0,1,1,0,0,0,1
0.5118645037875602,0.9998586112670831,3.748776295894615,0.025745660745147156,0.8673851608797566,0.005956984979829492,20.0,0,-0.1427239127074995,0,1,1,0,0,1,0
0.4968922684853696,0.9999740313334506,3.0994484220198957,0.029947274463274477,0.864569272731976,0.008353580953008628,12.0,0,0.05432747722412909,0,1,1,0,0,0,1
0.6197604376555949,0.9862187199222405,3.0975644736724197,0.02198492622765228,0.8640437586304763,0.0061325400818641055,12.0,0,1.2366358168139007,0,1,0,0,1,0,1
0.48773158354050183,0.9881489563064275,4.101268543935548,0.019222873341589477,0.8625374505852085,0.004042760913448127,27.0,0,-0.7338780825023853,0,1,1,0,0,0,1
0.39509256051498204,0.9953784388202257,3.346569519771832,0.03266212497785934,0.836642379942958,0.008165531244464836,16.0,1,-0.7338780825023853,0,1,1,0,0,1,0
0.43646981706410287,0.9918796925533511,3.296795285088252,0.03082528654259649,0.824198821272063,0.007706321635649122,16.0,0,-0.7338780825023853,0,1,1,0,0,1,0
0.4968922684853696,0.9966619137320386,4.003810524125817,0.03397594804748558,0.8420410624445035,0.007145478842985579,27.0,0,-0.33977530263912814,0,1,1,0,0,1,0
0.6554120818442417,0.9775387286988189,3.5477031516219077,0.02132899129707162,0.8869257879054769,0.005332247824267905,16.0,0,1.039584426882272,0,1,0,1,0,1,0
