entropy_1,entropy_2,mean_entropy_3,std_entropy_3,mean_entropy_3_scaled,std_entropy_3_scaled,n_bins,S,x1,x2
0.0,0.0,6.021658592210336,0.05392232335800726,0.8561490743403388,0.007666583304632788,131.0,0.0,-0.4382387749311767,-0.6201955369580812
0.0,0.0,4.9711140211607745,0.047513663132545306,0.698294025807825,0.006674259928150803,139.0,1.0,-0.2070104860696485,3.151189767852994
0.0,0.0,3.7669771474258624,0.03818152311601495,0.7344061801583914,0.007443832401113259,35.0,0.0,1.1734328258234543,-0.6358212923153498
0.0,0.0,2.935950305523793,0.05001979992527274,0.6793149356179443,0.011573491929318261,20.0,1.0,1.1754995577229084,-0.3624451496642884
0.0,0.0,4.9111415637068205,0.059025995244558496,0.6830683451992109,0.008209657240058317,146.0,1.0,-0.7670551958821816,-1.9018528623856907
0.0,0.0,3.7888235780942687,0.05367976473421098,0.7219656842417241,0.010228754988840794,38.0,1.0,0.8786910377492445,0.0058012987617752
0.0,0.0,5.315293044684582,0.05110867158580498,0.8109269955695451,0.007797387867085495,94.0,0.0,1.2188688949987685,-0.3282545740819913
0.0,0.0,5.481465184968487,0.04087431594882766,0.8163933193306654,0.006087700522907831,105.0,1.0,0.1646151916866647,0.854493595869263
0.0,0.0,4.1054743667613405,0.06346649022118644,0.7613562119727204,0.011769798631120099,42.0,1.0,0.8265703994941083,-0.0181742484395129
0.0,0.0,5.929258121310832,0.03449743230838199,0.8526158676962885,0.004960664147035387,124.0,1.0,-0.1969166199390768,-0.9598828047471676
0.0,0.0,4.943520616602334,0.03225619802912072,0.8949878096653521,0.005839745853443217,46.0,1.0,-0.7616024279066059,0.2508867333146612
0.0,0.0,2.0659633308894882,0.06300440567382733,0.47801890395479407,0.014577846806002773,20.0,0.0,0.0922679361262773,0.1441903967373282
0.0,0.0,4.912452399416221,0.07342511341351787,0.7064011684684427,0.010558389515672596,124.0,0.0,1.6048373290877105,0.9166627770367004
0.0,0.0,3.486614577658318,0.04872485280665789,0.5977507837780813,0.008353466752901778,57.0,1.0,1.1783640104779602,-0.4968932581706353
0.0,0.0,3.316233788173448,0.04845655475030958,0.6693787610355073,0.009780911315265506,31.0,1.0,1.2614651971540332,-0.9373639109018822
0.0,0.0,3.4039241647313387,0.04208646197874482,0.6312544121294021,0.007804893272966284,42.0,1.0,0.9944453621178108,-0.2806110249152058
0.0,0.0,3.3954275631934854,0.04208988390977716,0.647003517959316,0.008020286827886964,38.0,1.0,-1.098333831982225,1.6495041472849026
0.0,0.0,5.469430582205638,0.03078858352394211,0.8268587301786987,0.004654562973965248,98.0,1.0,-1.3895375907745438,0.388977184310212
0.0,0.0,1.6978318618885706,0.05299562235425604,0.4735982207755402,0.01478275500611104,12.0,1.0,-0.4793485249125375,0.8196000621506255
0.0,0.0,5.496074873043675,0.0701809255220457,0.7814224840226839,0.009978203430492464,131.0,1.0,-0.0801447913362252,1.4241504199185078
0.0,0.0,3.64299797218888,0.0488222618811557,0.7102353214189909,0.009518340422992416,35.0,1.0,-0.1040114164837685,0.8710412613928002
0.0,0.0,5.8297787733366295,0.028123671171951223,0.8189109466959416,0.003950541363477234,139.0,1.0,0.9262549116729472,0.2867267585750133
0.0,0.0,3.1595125293927864,0.06951501014990773,0.5720063528803432,0.012585177952730144,46.0,1.0,-0.6298573005139461,1.3329883165338527
0.0,0.0,3.7540117464982736,0.04780111934913603,0.7318784582750879,0.0093192594737357,35.0,1.0,-0.7543039338573255,1.0035721645853977
